ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-10-21T01:17:56+00:00,1761009476,43,2,1,294,10,4,0,0,2025-10-21T04:17:56+03:00,2025-10-20T21:17:56-04:00,1b7b5e7601b3,csv-ledger-v1
2025-10-21T03:03:46+00:00,1761015826,43,2,3,294,10,4,0,0,2025-10-21T06:03:46+03:00,2025-10-20T23:03:46-04:00,b44a496a0c66,csv-ledger-v1
2025-10-21T04:20:10+00:00,1761020410,43,2,4,294,10,4,0,0,2025-10-21T07:20:10+03:00,2025-10-21T00:20:10-04:00,8497d12b58fe,csv-ledger-v1
2025-10-21T05:16:31+00:00,1761023791,43,2,5,294,10,4,0,0,2025-10-21T08:16:31+03:00,2025-10-21T01:16:31-04:00,eb93fec2e722,csv-ledger-v1
2025-10-21T06:25:33+00:00,1761027933,43,2,6,294,10,4,0,0,2025-10-21T09:25:33+03:00,2025-10-21T02:25:33-04:00,1e904539c74a,csv-ledger-v1
2025-10-21T07:17:39+00:00,1761031059,43,2,7,294,10,4,0,0,2025-10-21T10:17:39+03:00,2025-10-21T03:17:39-04:00,e5bdc5581b73,csv-ledger-v1
2025-10-21T08:24:00+00:00,1761035040,43,2,8,294,10,4,0,0,2025-10-21T11:24:00+03:00,2025-10-21T04:24:00-04:00,3c2ee6828764,csv-ledger-v1
2025-10-21T09:18:34+00:00,1761038314,43,2,9,294,10,4,0,0,2025-10-21T12:18:34+03:00,2025-10-21T05:18:34-04:00,bd3e2be2d0ac,csv-ledger-v1
2025-10-21T10:18:08+00:00,1761041888,43,2,10,294,10,4,0,0,2025-10-21T13:18:08+03:00,2025-10-21T06:18:08-04:00,1bf74874c967,csv-ledger-v1
2025-10-21T11:14:09+00:00,1761045249,43,2,11,294,10,4,0,0,2025-10-21T14:14:09+03:00,2025-10-21T07:14:09-04:00,45fbbc869416,csv-ledger-v1
2025-10-21T12:36:33+00:00,1761050193,43,2,12,294,10,4,0,0,2025-10-21T15:36:33+03:00,2025-10-21T08:36:33-04:00,4c2ca2bd9b9a,csv-ledger-v1
2025-10-21T13:31:38+00:00,1761053498,43,2,13,294,10,4,0,0,2025-10-21T16:31:38+03:00,2025-10-21T09:31:38-04:00,c44a472aab56,csv-ledger-v1
2025-10-21T14:17:14+00:00,1761056234,43,2,14,294,10,4,0,0,2025-10-21T17:17:14+03:00,2025-10-21T10:17:14-04:00,0118adca6ebc,csv-ledger-v1
2025-10-21T15:18:01+00:00,1761059881,43,2,15,294,10,4,0,0,2025-10-21T18:18:01+03:00,2025-10-21T11:18:01-04:00,e03cd8bffca2,csv-ledger-v1
2025-10-21T16:22:11+00:00,1761063731,43,2,16,294,10,4,0,0,2025-10-21T19:22:11+03:00,2025-10-21T12:22:11-04:00,dcd8a1c642d2,csv-ledger-v1
