ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-07-23T00:07:16+00:00,1784765236,30,4,0,204,7,3,0,0,2026-07-23T03:07:16+03:00,2026-07-22T20:07:16-04:00,f6f3f12df629,csv-ledger-v1
2026-07-23T04:12:28+00:00,1784779948,30,4,4,204,7,3,0,0,2026-07-23T07:12:28+03:00,2026-07-23T00:12:28-04:00,aeb617b7b2c7,csv-ledger-v1
2026-07-23T07:30:07+00:00,1784791807,30,4,7,204,7,3,0,0,2026-07-23T10:30:07+03:00,2026-07-23T03:30:07-04:00,8bdaaa2b93b4,csv-ledger-v1
2026-07-23T10:19:10+00:00,1784801950,30,4,10,204,7,3,0,0,2026-07-23T13:19:10+03:00,2026-07-23T06:19:10-04:00,f2070aa8cf22,csv-ledger-v1
2026-07-23T12:21:46+00:00,1784809306,30,4,12,204,7,3,0,0,2026-07-23T15:21:46+03:00,2026-07-23T08:21:46-04:00,b5418d1ce1b3,csv-ledger-v1
2026-07-23T15:05:56+00:00,1784819156,30,4,15,204,7,3,0,0,2026-07-23T18:05:56+03:00,2026-07-23T11:05:56-04:00,ba6b7f41b22b,csv-ledger-v1
2026-07-23T17:18:03+00:00,1784827083,30,4,17,204,7,3,0,0,2026-07-23T20:18:03+03:00,2026-07-23T13:18:03-04:00,576cf4be7913,csv-ledger-v1
2026-07-23T19:10:36+00:00,1784833836,30,4,19,204,7,3,0,0,2026-07-23T22:10:36+03:00,2026-07-23T15:10:36-04:00,303105fcf5b6,csv-ledger-v1
2026-07-23T20:59:49+00:00,1784840389,30,4,20,204,7,3,0,0,2026-07-23T23:59:49+03:00,2026-07-23T16:59:49-04:00,3bbd56c71e17,csv-ledger-v1
2026-07-23T22:09:46+00:00,1784844586,30,4,22,204,7,3,0,0,2026-07-24T01:09:46+03:00,2026-07-23T18:09:46-04:00,f90030c1a8d8,csv-ledger-v1
2026-07-23T23:57:12+00:00,1784851032,30,4,23,204,7,3,0,0,2026-07-24T02:57:12+03:00,2026-07-23T19:57:12-04:00,1a938ca5b629,csv-ledger-v1
