ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-11-17T01:20:52+00:00,1763342452,47,1,1,321,11,4,0,0,2025-11-17T03:20:52+02:00,2025-11-16T21:20:52-04:00,364ff79cf5c7,csv-ledger-v1
2025-11-17T03:14:09+00:00,1763349249,47,1,3,321,11,4,0,0,2025-11-17T05:14:09+02:00,2025-11-16T23:14:09-04:00,858081be5a6c,csv-ledger-v1
2025-11-17T04:23:58+00:00,1763353438,47,1,4,321,11,4,0,0,2025-11-17T06:23:58+02:00,2025-11-17T00:23:58-04:00,c64b2bfce965,csv-ledger-v1
2025-11-17T05:18:14+00:00,1763356694,47,1,5,321,11,4,0,0,2025-11-17T07:18:14+02:00,2025-11-17T01:18:14-04:00,b1dadb00b26d,csv-ledger-v1
2025-11-17T06:27:49+00:00,1763360869,47,1,6,321,11,4,0,0,2025-11-17T08:27:49+02:00,2025-11-17T02:27:49-04:00,14280244067b,csv-ledger-v1
2025-11-17T07:17:44+00:00,1763363864,47,1,7,321,11,4,0,0,2025-11-17T09:17:44+02:00,2025-11-17T03:17:44-04:00,eb9247505b31,csv-ledger-v1
2025-11-17T08:25:55+00:00,1763367955,47,1,8,321,11,4,0,0,2025-11-17T10:25:55+02:00,2025-11-17T04:25:55-04:00,9feba749dbc1,csv-ledger-v1
2025-11-17T09:22:12+00:00,1763371332,47,1,9,321,11,4,0,0,2025-11-17T11:22:12+02:00,2025-11-17T05:22:12-04:00,9e89b40dbeb6,csv-ledger-v1
2025-11-17T10:20:06+00:00,1763374806,47,1,10,321,11,4,0,0,2025-11-17T12:20:06+02:00,2025-11-17T06:20:06-04:00,8041c4c4b1be,csv-ledger-v1
2025-11-17T11:15:25+00:00,1763378125,47,1,11,321,11,4,0,0,2025-11-17T13:15:25+02:00,2025-11-17T07:15:25-04:00,6deb3e8be367,csv-ledger-v1
2025-11-17T12:36:43+00:00,1763383003,47,1,12,321,11,4,0,0,2025-11-17T14:36:43+02:00,2025-11-17T08:36:43-04:00,71de5dc5731b,csv-ledger-v1
2025-11-17T13:30:12+00:00,1763386212,47,1,13,321,11,4,0,0,2025-11-17T15:30:12+02:00,2025-11-17T09:30:12-04:00,479d20b5e589,csv-ledger-v1
2025-11-17T14:17:36+00:00,1763389056,47,1,14,321,11,4,0,0,2025-11-17T16:17:36+02:00,2025-11-17T10:17:36-04:00,5dd6676d9f0a,csv-ledger-v1
2025-11-17T15:19:39+00:00,1763392779,47,1,15,321,11,4,0,0,2025-11-17T17:19:39+02:00,2025-11-17T11:19:39-04:00,d0a0677cce87,csv-ledger-v1
2025-11-17T16:23:50+00:00,1763396630,47,1,16,321,11,4,0,0,2025-11-17T18:23:50+02:00,2025-11-17T12:23:50-04:00,db7dd26eba48,csv-ledger-v1
2025-11-17T17:17:22+00:00,1763399842,47,1,17,321,11,4,0,0,2025-11-17T19:17:22+02:00,2025-11-17T13:17:22-04:00,3efa3752ee14,csv-ledger-v1
2025-11-17T18:25:42+00:00,1763403942,47,1,18,321,11,4,0,0,2025-11-17T20:25:42+02:00,2025-11-17T14:25:42-04:00,cb7761f7b6e0,csv-ledger-v1
2025-11-17T19:13:19+00:00,1763406799,47,1,19,321,11,4,0,0,2025-11-17T21:13:19+02:00,2025-11-17T15:13:19-04:00,339b27b68921,csv-ledger-v1
2025-11-17T20:20:14+00:00,1763410814,47,1,20,321,11,4,0,0,2025-11-17T22:20:14+02:00,2025-11-17T16:20:14-04:00,a129fbf4d259,csv-ledger-v1
