ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-05-10T02:43:05+00:00,1778380985,19,7,2,130,5,2,0,0,2026-05-10T05:43:05+03:00,2026-05-09T22:43:05-04:00,28d47cad95e2,csv-ledger-v1
2026-05-10T06:08:59+00:00,1778393339,19,7,6,130,5,2,0,0,2026-05-10T09:08:59+03:00,2026-05-10T02:08:59-04:00,d02711e3ada2,csv-ledger-v1
2026-05-10T08:51:15+00:00,1778403075,19,7,8,130,5,2,0,0,2026-05-10T11:51:15+03:00,2026-05-10T04:51:15-04:00,0bfb52937b77,csv-ledger-v1
2026-05-10T10:11:48+00:00,1778407908,19,7,10,130,5,2,0,0,2026-05-10T13:11:48+03:00,2026-05-10T06:11:48-04:00,b044190bc533,csv-ledger-v1
2026-05-10T11:49:14+00:00,1778413754,19,7,11,130,5,2,0,0,2026-05-10T14:49:14+03:00,2026-05-10T07:49:14-04:00,70ce678b9145,csv-ledger-v1
2026-05-10T13:12:47+00:00,1778418767,19,7,13,130,5,2,0,0,2026-05-10T16:12:47+03:00,2026-05-10T09:12:47-04:00,bc0c254dccfe,csv-ledger-v1
2026-05-10T14:49:53+00:00,1778424593,19,7,14,130,5,2,0,0,2026-05-10T17:49:53+03:00,2026-05-10T10:49:53-04:00,3ada9753b674,csv-ledger-v1
2026-05-10T15:50:40+00:00,1778428240,19,7,15,130,5,2,0,0,2026-05-10T18:50:40+03:00,2026-05-10T11:50:40-04:00,da48c73154e1,csv-ledger-v1
2026-05-10T16:52:09+00:00,1778431929,19,7,16,130,5,2,0,0,2026-05-10T19:52:09+03:00,2026-05-10T12:52:09-04:00,3ee19c59109c,csv-ledger-v1
2026-05-10T17:49:42+00:00,1778435382,19,7,17,130,5,2,0,0,2026-05-10T20:49:42+03:00,2026-05-10T13:49:42-04:00,62099c700c0f,csv-ledger-v1
2026-05-10T18:58:46+00:00,1778439526,19,7,18,130,5,2,0,0,2026-05-10T21:58:46+03:00,2026-05-10T14:58:46-04:00,f2030c717ea4,csv-ledger-v1
2026-05-10T20:00:41+00:00,1778443241,19,7,20,130,5,2,0,0,2026-05-10T23:00:41+03:00,2026-05-10T16:00:41-04:00,afbb45362046,csv-ledger-v1
