ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-03-11T01:49:39+00:00,1773193779,11,3,1,70,3,1,0,0,2026-03-11T04:49:39+03:00,2026-03-10T21:49:39-04:00,ab2c4b2105b5,csv-ledger-v1
2026-03-11T04:07:55+00:00,1773202075,11,3,4,70,3,1,0,0,2026-03-11T07:07:55+03:00,2026-03-11T00:07:55-04:00,0a7cdb06f4c8,csv-ledger-v1
2026-03-11T05:45:53+00:00,1773207953,11,3,5,70,3,1,0,0,2026-03-11T08:45:53+03:00,2026-03-11T01:45:53-04:00,0d8465468ecb,csv-ledger-v1
2026-03-11T06:50:21+00:00,1773211821,11,3,6,70,3,1,0,0,2026-03-11T09:50:21+03:00,2026-03-11T02:50:21-04:00,71bb0b3231e7,csv-ledger-v1
2026-03-11T07:41:16+00:00,1773214876,11,3,7,70,3,1,0,0,2026-03-11T10:41:16+03:00,2026-03-11T03:41:16-04:00,c6f242092831,csv-ledger-v1
2026-03-11T08:37:25+00:00,1773218245,11,3,8,70,3,1,0,0,2026-03-11T11:37:25+03:00,2026-03-11T04:37:25-04:00,d891db88dddb,csv-ledger-v1
2026-03-11T09:39:28+00:00,1773221968,11,3,9,70,3,1,0,0,2026-03-11T12:39:28+03:00,2026-03-11T05:39:28-04:00,d272c2a779c1,csv-ledger-v1
2026-03-11T10:36:01+00:00,1773225361,11,3,10,70,3,1,0,0,2026-03-11T13:36:01+03:00,2026-03-11T06:36:01-04:00,5e85ea3e9661,csv-ledger-v1
2026-03-11T11:30:48+00:00,1773228648,11,3,11,70,3,1,0,0,2026-03-11T14:30:48+03:00,2026-03-11T07:30:48-04:00,8649b35396d8,csv-ledger-v1
2026-03-11T12:54:45+00:00,1773233685,11,3,12,70,3,1,0,0,2026-03-11T15:54:45+03:00,2026-03-11T08:54:45-04:00,af8683784d88,csv-ledger-v1
2026-03-11T14:04:17+00:00,1773237857,11,3,14,70,3,1,0,0,2026-03-11T17:04:17+03:00,2026-03-11T10:04:17-04:00,1f1c9df11945,csv-ledger-v1
2026-03-11T15:44:18+00:00,1773243858,11,3,15,70,3,1,0,0,2026-03-11T18:44:18+03:00,2026-03-11T11:44:18-04:00,5738a4909425,csv-ledger-v1
2026-03-11T16:49:05+00:00,1773247745,11,3,16,70,3,1,0,0,2026-03-11T19:49:05+03:00,2026-03-11T12:49:05-04:00,680d4039a205,csv-ledger-v1
2026-03-11T17:46:39+00:00,1773251199,11,3,17,70,3,1,0,0,2026-03-11T20:46:39+03:00,2026-03-11T13:46:39-04:00,9c9e60412b95,csv-ledger-v1
