ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-05-16T02:41:13+00:00,1778899273,20,6,2,136,5,2,0,0,2026-05-16T05:41:13+03:00,2026-05-15T22:41:13-04:00,d7597d786941,csv-ledger-v1
2026-05-16T05:52:14+00:00,1778910734,20,6,5,136,5,2,0,0,2026-05-16T08:52:14+03:00,2026-05-16T01:52:14-04:00,7d04a197255a,csv-ledger-v1
2026-05-16T08:00:09+00:00,1778918409,20,6,8,136,5,2,0,0,2026-05-16T11:00:09+03:00,2026-05-16T04:00:09-04:00,f3cbb9c57e0f,csv-ledger-v1
2026-05-16T10:11:35+00:00,1778926295,20,6,10,136,5,2,0,0,2026-05-16T13:11:35+03:00,2026-05-16T06:11:35-04:00,e43d53afb7ca,csv-ledger-v1
2026-05-16T11:48:06+00:00,1778932086,20,6,11,136,5,2,0,0,2026-05-16T14:48:06+03:00,2026-05-16T07:48:06-04:00,b22aaed6d773,csv-ledger-v1
2026-05-16T13:16:11+00:00,1778937371,20,6,13,136,5,2,0,0,2026-05-16T16:16:11+03:00,2026-05-16T09:16:11-04:00,71f3797bc82a,csv-ledger-v1
2026-05-16T14:53:47+00:00,1778943227,20,6,14,136,5,2,0,0,2026-05-16T17:53:47+03:00,2026-05-16T10:53:47-04:00,516f7a5b17be,csv-ledger-v1
2026-05-16T15:56:11+00:00,1778946971,20,6,15,136,5,2,0,0,2026-05-16T18:56:11+03:00,2026-05-16T11:56:11-04:00,d25f0da98763,csv-ledger-v1
2026-05-16T16:58:21+00:00,1778950701,20,6,16,136,5,2,0,0,2026-05-16T19:58:21+03:00,2026-05-16T12:58:21-04:00,f4de9507bfa6,csv-ledger-v1
2026-05-16T17:58:20+00:00,1778954300,20,6,17,136,5,2,0,0,2026-05-16T20:58:20+03:00,2026-05-16T13:58:20-04:00,16e67f2448d5,csv-ledger-v1
2026-05-16T19:13:45+00:00,1778958825,20,6,19,136,5,2,0,0,2026-05-16T22:13:45+03:00,2026-05-16T15:13:45-04:00,6cc71c5a353f,csv-ledger-v1
2026-05-16T20:41:53+00:00,1778964113,20,6,20,136,5,2,0,0,2026-05-16T23:41:53+03:00,2026-05-16T16:41:53-04:00,79ff050d0ea9,csv-ledger-v1
2026-05-16T21:44:23+00:00,1778967863,20,6,21,136,5,2,0,0,2026-05-17T00:44:23+03:00,2026-05-16T17:44:23-04:00,8aa9fa4cd715,csv-ledger-v1
2026-05-16T22:41:34+00:00,1778971294,20,6,22,136,5,2,0,0,2026-05-17T01:41:34+03:00,2026-05-16T18:41:34-04:00,16937169fbf6,csv-ledger-v1
