ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-10-11T01:11:45+00:00,1760145105,41,6,1,284,10,4,0,0,2025-10-11T04:11:45+03:00,2025-10-10T21:11:45-04:00,76e5dba58266,csv-ledger-v1
2025-10-11T02:51:29+00:00,1760151089,41,6,2,284,10,4,0,0,2025-10-11T05:51:29+03:00,2025-10-10T22:51:29-04:00,5a035a0a0616,csv-ledger-v1
2025-10-11T03:24:01+00:00,1760153041,41,6,3,284,10,4,0,0,2025-10-11T06:24:01+03:00,2025-10-10T23:24:01-04:00,7b900ba64538,csv-ledger-v1
2025-10-11T04:18:31+00:00,1760156311,41,6,4,284,10,4,0,0,2025-10-11T07:18:31+03:00,2025-10-11T00:18:31-04:00,da150b077f7f,csv-ledger-v1
2025-10-11T05:14:30+00:00,1760159670,41,6,5,284,10,4,0,0,2025-10-11T08:14:30+03:00,2025-10-11T01:14:30-04:00,0e47870e4362,csv-ledger-v1
2025-10-11T06:22:06+00:00,1760163726,41,6,6,284,10,4,0,0,2025-10-11T09:22:06+03:00,2025-10-11T02:22:06-04:00,de0c673a98c7,csv-ledger-v1
2025-10-11T07:13:57+00:00,1760166837,41,6,7,284,10,4,0,0,2025-10-11T10:13:57+03:00,2025-10-11T03:13:57-04:00,76d42dd86b34,csv-ledger-v1
2025-10-11T08:18:56+00:00,1760170736,41,6,8,284,10,4,0,0,2025-10-11T11:18:56+03:00,2025-10-11T04:18:56-04:00,bd5b808353bd,csv-ledger-v1
2025-10-11T09:15:01+00:00,1760174101,41,6,9,284,10,4,0,0,2025-10-11T12:15:01+03:00,2025-10-11T05:15:01-04:00,d21ae9bcfd33,csv-ledger-v1
2025-10-11T10:15:19+00:00,1760177719,41,6,10,284,10,4,0,0,2025-10-11T13:15:19+03:00,2025-10-11T06:15:19-04:00,88e0b7da8ff5,csv-ledger-v1
2025-10-11T11:11:51+00:00,1760181111,41,6,11,284,10,4,0,0,2025-10-11T14:11:51+03:00,2025-10-11T07:11:51-04:00,642064982476,csv-ledger-v1
