ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-10-28T01:16:00+00:00,1761614160,44,2,1,301,10,4,0,0,2025-10-28T04:16:00+03:00,2025-10-27T21:16:00-04:00,efce370f3bdc,csv-ledger-v1
2025-10-28T03:05:18+00:00,1761620718,44,2,3,301,10,4,0,0,2025-10-28T06:05:18+03:00,2025-10-27T23:05:18-04:00,afbf2869aabd,csv-ledger-v1
2025-10-28T04:19:51+00:00,1761625191,44,2,4,301,10,4,0,0,2025-10-28T07:19:51+03:00,2025-10-28T00:19:51-04:00,af96dbad53ff,csv-ledger-v1
2025-10-28T05:17:20+00:00,1761628640,44,2,5,301,10,4,0,0,2025-10-28T08:17:20+03:00,2025-10-28T01:17:20-04:00,65c03b87075c,csv-ledger-v1
2025-10-28T06:26:57+00:00,1761632817,44,2,6,301,10,4,0,0,2025-10-28T09:26:57+03:00,2025-10-28T02:26:57-04:00,050b7c1eec28,csv-ledger-v1
2025-10-28T07:16:57+00:00,1761635817,44,2,7,301,10,4,0,0,2025-10-28T10:16:57+03:00,2025-10-28T03:16:57-04:00,56c83eed82b6,csv-ledger-v1
2025-10-28T08:23:23+00:00,1761639803,44,2,8,301,10,4,0,0,2025-10-28T11:23:23+03:00,2025-10-28T04:23:23-04:00,26cfb6803ad6,csv-ledger-v1
2025-10-28T09:18:33+00:00,1761643113,44,2,9,301,10,4,0,0,2025-10-28T12:18:33+03:00,2025-10-28T05:18:33-04:00,62002db2a674,csv-ledger-v1
2025-10-28T10:19:24+00:00,1761646764,44,2,10,301,10,4,0,0,2025-10-28T13:19:24+03:00,2025-10-28T06:19:24-04:00,243d04b59b44,csv-ledger-v1
2025-10-28T11:14:02+00:00,1761650042,44,2,11,301,10,4,0,0,2025-10-28T14:14:02+03:00,2025-10-28T07:14:02-04:00,88ed894ea4fd,csv-ledger-v1
2025-10-28T12:35:28+00:00,1761654928,44,2,12,301,10,4,0,0,2025-10-28T15:35:28+03:00,2025-10-28T08:35:28-04:00,eb76500c81aa,csv-ledger-v1
2025-10-28T13:28:24+00:00,1761658104,44,2,13,301,10,4,0,0,2025-10-28T16:28:24+03:00,2025-10-28T09:28:24-04:00,cccc4686eb77,csv-ledger-v1
2025-10-28T14:18:04+00:00,1761661084,44,2,14,301,10,4,0,0,2025-10-28T17:18:04+03:00,2025-10-28T10:18:04-04:00,7946607db35a,csv-ledger-v1
2025-10-28T15:19:14+00:00,1761664754,44,2,15,301,10,4,0,0,2025-10-28T18:19:14+03:00,2025-10-28T11:19:14-04:00,6968519f5094,csv-ledger-v1
2025-10-28T16:22:44+00:00,1761668564,44,2,16,301,10,4,0,0,2025-10-28T19:22:44+03:00,2025-10-28T12:22:44-04:00,22a34f2d2147,csv-ledger-v1
2025-10-28T17:16:24+00:00,1761671784,44,2,17,301,10,4,0,0,2025-10-28T20:16:24+03:00,2025-10-28T13:16:24-04:00,82d5af9b63fd,csv-ledger-v1
2025-10-28T18:26:25+00:00,1761675985,44,2,18,301,10,4,0,0,2025-10-28T21:26:25+03:00,2025-10-28T14:26:25-04:00,81c5df5b369a,csv-ledger-v1
2025-10-28T19:13:39+00:00,1761678819,44,2,19,301,10,4,0,0,2025-10-28T22:13:39+03:00,2025-10-28T15:13:39-04:00,3f5b0e2975a3,csv-ledger-v1
