ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-12-17T01:20:13+00:00,1765934413,51,3,1,351,12,4,0,0,2025-12-17T03:20:13+02:00,2025-12-16T20:20:13-05:00,ce297f895822,csv-ledger-v1
2025-12-17T03:17:56+00:00,1765941476,51,3,3,351,12,4,0,0,2025-12-17T05:17:56+02:00,2025-12-16T22:17:56-05:00,dab67992777b,csv-ledger-v1
2025-12-17T04:30:58+00:00,1765945858,51,3,4,351,12,4,0,0,2025-12-17T06:30:58+02:00,2025-12-16T23:30:58-05:00,4e71b7a815b8,csv-ledger-v1
2025-12-17T05:20:13+00:00,1765948813,51,3,5,351,12,4,0,0,2025-12-17T07:20:13+02:00,2025-12-17T00:20:13-05:00,cc818fc7aa63,csv-ledger-v1
2025-12-17T06:29:16+00:00,1765952956,51,3,6,351,12,4,0,0,2025-12-17T08:29:16+02:00,2025-12-17T01:29:16-05:00,5175919302f9,csv-ledger-v1
2025-12-17T07:20:31+00:00,1765956031,51,3,7,351,12,4,0,0,2025-12-17T09:20:31+02:00,2025-12-17T02:20:31-05:00,ccc18b6c2c83,csv-ledger-v1
2025-12-17T08:26:46+00:00,1765960006,51,3,8,351,12,4,0,0,2025-12-17T10:26:46+02:00,2025-12-17T03:26:46-05:00,6605158692aa,csv-ledger-v1
2025-12-17T09:25:32+00:00,1765963532,51,3,9,351,12,4,0,0,2025-12-17T11:25:32+02:00,2025-12-17T04:25:32-05:00,ae9824cb95c7,csv-ledger-v1
2025-12-17T10:21:10+00:00,1765966870,51,3,10,351,12,4,0,0,2025-12-17T12:21:10+02:00,2025-12-17T05:21:10-05:00,55aadce4d7ef,csv-ledger-v1
2025-12-17T11:17:59+00:00,1765970279,51,3,11,351,12,4,0,0,2025-12-17T13:17:59+02:00,2025-12-17T06:17:59-05:00,d8f18e555da4,csv-ledger-v1
2025-12-17T12:39:54+00:00,1765975194,51,3,12,351,12,4,0,0,2025-12-17T14:39:54+02:00,2025-12-17T07:39:54-05:00,c02efeefc5fc,csv-ledger-v1
2025-12-17T13:31:45+00:00,1765978305,51,3,13,351,12,4,0,0,2025-12-17T15:31:45+02:00,2025-12-17T08:31:45-05:00,7dd5c8969d20,csv-ledger-v1
2025-12-17T14:19:52+00:00,1765981192,51,3,14,351,12,4,0,0,2025-12-17T16:19:52+02:00,2025-12-17T09:19:52-05:00,01aef2fa2a51,csv-ledger-v1
2025-12-17T15:20:34+00:00,1765984834,51,3,15,351,12,4,0,0,2025-12-17T17:20:34+02:00,2025-12-17T10:20:34-05:00,5cd0e443640c,csv-ledger-v1
2025-12-17T16:25:22+00:00,1765988722,51,3,16,351,12,4,0,0,2025-12-17T18:25:22+02:00,2025-12-17T11:25:22-05:00,880fba972a17,csv-ledger-v1
2025-12-17T17:21:01+00:00,1765992061,51,3,17,351,12,4,0,0,2025-12-17T19:21:01+02:00,2025-12-17T12:21:01-05:00,e846b97a05aa,csv-ledger-v1
2025-12-17T18:28:35+00:00,1765996115,51,3,18,351,12,4,0,0,2025-12-17T20:28:35+02:00,2025-12-17T13:28:35-05:00,9def8e5110f1,csv-ledger-v1
