ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-10-17T01:15:56+00:00,1760663756,42,5,1,290,10,4,0,0,2025-10-17T04:15:56+03:00,2025-10-16T21:15:56-04:00,0208a4e54fab,csv-ledger-v1
2025-10-17T02:59:27+00:00,1760669967,42,5,2,290,10,4,0,0,2025-10-17T05:59:27+03:00,2025-10-16T22:59:27-04:00,8f4a21f69419,csv-ledger-v1
2025-10-17T03:36:52+00:00,1760672212,42,5,3,290,10,4,0,0,2025-10-17T06:36:52+03:00,2025-10-16T23:36:52-04:00,3f550178591e,csv-ledger-v1
2025-10-17T04:20:00+00:00,1760674800,42,5,4,290,10,4,0,0,2025-10-17T07:20:00+03:00,2025-10-17T00:20:00-04:00,aca9b5b149bc,csv-ledger-v1
2025-10-17T05:16:01+00:00,1760678161,42,5,5,290,10,4,0,0,2025-10-17T08:16:01+03:00,2025-10-17T01:16:01-04:00,033ddbb9f575,csv-ledger-v1
2025-10-17T06:24:26+00:00,1760682266,42,5,6,290,10,4,0,0,2025-10-17T09:24:26+03:00,2025-10-17T02:24:26-04:00,9b00b5b1f6ac,csv-ledger-v1
2025-10-17T07:16:25+00:00,1760685385,42,5,7,290,10,4,0,0,2025-10-17T10:16:25+03:00,2025-10-17T03:16:25-04:00,324722d8dd33,csv-ledger-v1
2025-10-17T08:22:59+00:00,1760689379,42,5,8,290,10,4,0,0,2025-10-17T11:22:59+03:00,2025-10-17T04:22:59-04:00,f1523025da86,csv-ledger-v1
2025-10-17T09:18:28+00:00,1760692708,42,5,9,290,10,4,0,0,2025-10-17T12:18:28+03:00,2025-10-17T05:18:28-04:00,eccef2c46084,csv-ledger-v1
2025-10-17T10:18:07+00:00,1760696287,42,5,10,290,10,4,0,0,2025-10-17T13:18:07+03:00,2025-10-17T06:18:07-04:00,f217e7c0d370,csv-ledger-v1
2025-10-17T11:13:47+00:00,1760699627,42,5,11,290,10,4,0,0,2025-10-17T14:13:47+03:00,2025-10-17T07:13:47-04:00,fbcb4d07318d,csv-ledger-v1
2025-10-17T12:34:51+00:00,1760704491,42,5,12,290,10,4,0,0,2025-10-17T15:34:51+03:00,2025-10-17T08:34:51-04:00,7e631ab930e9,csv-ledger-v1
2025-10-17T13:26:03+00:00,1760707563,42,5,13,290,10,4,0,0,2025-10-17T16:26:03+03:00,2025-10-17T09:26:03-04:00,81e9af90ef2c,csv-ledger-v1
2025-10-17T14:16:34+00:00,1760710594,42,5,14,290,10,4,0,0,2025-10-17T17:16:34+03:00,2025-10-17T10:16:34-04:00,d2588389ff12,csv-ledger-v1
2025-10-17T15:17:03+00:00,1760714223,42,5,15,290,10,4,0,0,2025-10-17T18:17:03+03:00,2025-10-17T11:17:03-04:00,7f258922e786,csv-ledger-v1
2025-10-17T16:20:10+00:00,1760718010,42,5,16,290,10,4,0,0,2025-10-17T19:20:10+03:00,2025-10-17T12:20:10-04:00,5657b8dcb6b4,csv-ledger-v1
2025-10-17T17:14:18+00:00,1760721258,42,5,17,290,10,4,0,0,2025-10-17T20:14:18+03:00,2025-10-17T13:14:18-04:00,e75e9f5aee8d,csv-ledger-v1
2025-10-17T18:21:35+00:00,1760725295,42,5,18,290,10,4,0,0,2025-10-17T21:21:35+03:00,2025-10-17T14:21:35-04:00,e6ad62bf7235,csv-ledger-v1
2025-10-17T19:13:03+00:00,1760728383,42,5,19,290,10,4,0,0,2025-10-17T22:13:03+03:00,2025-10-17T15:13:03-04:00,9223c073c960,csv-ledger-v1
2025-10-17T20:18:31+00:00,1760732311,42,5,20,290,10,4,0,0,2025-10-17T23:18:31+03:00,2025-10-17T16:18:31-04:00,6764053b4e6b,csv-ledger-v1
2025-10-17T21:14:28+00:00,1760735668,42,5,21,290,10,4,0,0,2025-10-18T00:14:28+03:00,2025-10-17T17:14:28-04:00,02cc07dd762f,csv-ledger-v1
2025-10-17T22:14:51+00:00,1760739291,42,5,22,290,10,4,0,0,2025-10-18T01:14:51+03:00,2025-10-17T18:14:51-04:00,66f55a1fb09b,csv-ledger-v1
2025-10-17T23:14:11+00:00,1760742851,42,5,23,290,10,4,0,0,2025-10-18T02:14:11+03:00,2025-10-17T19:14:11-04:00,ab953f899601,csv-ledger-v1
