ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-11-04T01:19:05+00:00,1762219145,45,2,1,308,11,4,0,0,2025-11-04T03:19:05+02:00,2025-11-03T21:19:05-04:00,96cc40ea908d,csv-ledger-v1
2025-11-04T03:08:11+00:00,1762225691,45,2,3,308,11,4,0,0,2025-11-04T05:08:11+02:00,2025-11-03T23:08:11-04:00,f03fb797c14b,csv-ledger-v1
2025-11-04T04:20:02+00:00,1762230002,45,2,4,308,11,4,0,0,2025-11-04T06:20:02+02:00,2025-11-04T00:20:02-04:00,75fbe5d0000f,csv-ledger-v1
2025-11-04T05:17:29+00:00,1762233449,45,2,5,308,11,4,0,0,2025-11-04T07:17:29+02:00,2025-11-04T01:17:29-04:00,eed8eb51f127,csv-ledger-v1
2025-11-04T06:26:50+00:00,1762237610,45,2,6,308,11,4,0,0,2025-11-04T08:26:50+02:00,2025-11-04T02:26:50-04:00,72d4e250cd62,csv-ledger-v1
2025-11-04T07:17:14+00:00,1762240634,45,2,7,308,11,4,0,0,2025-11-04T09:17:14+02:00,2025-11-04T03:17:14-04:00,4c363d848df7,csv-ledger-v1
2025-11-04T08:23:44+00:00,1762244624,45,2,8,308,11,4,0,0,2025-11-04T10:23:44+02:00,2025-11-04T04:23:44-04:00,a4641b5c6639,csv-ledger-v1
2025-11-04T09:19:47+00:00,1762247987,45,2,9,308,11,4,0,0,2025-11-04T11:19:47+02:00,2025-11-04T05:19:47-04:00,a872be329ddc,csv-ledger-v1
2025-11-04T10:20:09+00:00,1762251609,45,2,10,308,11,4,0,0,2025-11-04T12:20:09+02:00,2025-11-04T06:20:09-04:00,597552d93002,csv-ledger-v1
2025-11-04T11:16:04+00:00,1762254964,45,2,11,308,11,4,0,0,2025-11-04T13:16:04+02:00,2025-11-04T07:16:04-04:00,ca660a3936c8,csv-ledger-v1
2025-11-04T12:38:13+00:00,1762259893,45,2,12,308,11,4,0,0,2025-11-04T14:38:13+02:00,2025-11-04T08:38:13-04:00,3dcc93686c0e,csv-ledger-v1
2025-11-04T13:31:50+00:00,1762263110,45,2,13,308,11,4,0,0,2025-11-04T15:31:50+02:00,2025-11-04T09:31:50-04:00,eb829b0bc2f5,csv-ledger-v1
2025-11-04T14:17:48+00:00,1762265868,45,2,14,308,11,4,0,0,2025-11-04T16:17:48+02:00,2025-11-04T10:17:48-04:00,fd2ef737b9f6,csv-ledger-v1
2025-11-04T15:19:09+00:00,1762269549,45,2,15,308,11,4,0,0,2025-11-04T17:19:09+02:00,2025-11-04T11:19:09-04:00,3bca1fb0376e,csv-ledger-v1
2025-11-04T16:21:01+00:00,1762273261,45,2,16,308,11,4,0,0,2025-11-04T18:21:01+02:00,2025-11-04T12:21:01-04:00,9cf039d664af,csv-ledger-v1
2025-11-04T17:13:32+00:00,1762276412,45,2,17,308,11,4,0,0,2025-11-04T19:13:32+02:00,2025-11-04T13:13:32-04:00,8858cc4a7bc1,csv-ledger-v1
2025-11-04T18:25:01+00:00,1762280701,45,2,18,308,11,4,0,0,2025-11-04T20:25:01+02:00,2025-11-04T14:25:01-04:00,21706ccd8088,csv-ledger-v1
2025-11-04T19:13:36+00:00,1762283616,45,2,19,308,11,4,0,0,2025-11-04T21:13:36+02:00,2025-11-04T15:13:36-04:00,12e07e5c0caa,csv-ledger-v1
2025-11-04T20:19:37+00:00,1762287577,45,2,20,308,11,4,0,0,2025-11-04T22:19:37+02:00,2025-11-04T16:19:37-04:00,175c9daec84a,csv-ledger-v1
2025-11-04T21:15:39+00:00,1762290939,45,2,21,308,11,4,0,0,2025-11-04T23:15:39+02:00,2025-11-04T17:15:39-04:00,9e254bbdba54,csv-ledger-v1
