ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-05-09T02:38:01+00:00,1778294281,19,6,2,129,5,2,0,0,2026-05-09T05:38:01+03:00,2026-05-08T22:38:01-04:00,34ecc16140f5,csv-ledger-v1
2026-05-09T05:46:29+00:00,1778305589,19,6,5,129,5,2,0,0,2026-05-09T08:46:29+03:00,2026-05-09T01:46:29-04:00,28e4691f1169,csv-ledger-v1
2026-05-09T07:52:49+00:00,1778313169,19,6,7,129,5,2,0,0,2026-05-09T10:52:49+03:00,2026-05-09T03:52:49-04:00,42db4321b8d2,csv-ledger-v1
2026-05-09T09:16:38+00:00,1778318198,19,6,9,129,5,2,0,0,2026-05-09T12:16:38+03:00,2026-05-09T05:16:38-04:00,2c771d58da44,csv-ledger-v1
2026-05-09T10:54:45+00:00,1778324085,19,6,10,129,5,2,0,0,2026-05-09T13:54:45+03:00,2026-05-09T06:54:45-04:00,e8e098f6772f,csv-ledger-v1
2026-05-09T11:49:17+00:00,1778327357,19,6,11,129,5,2,0,0,2026-05-09T14:49:17+03:00,2026-05-09T07:49:17-04:00,f51c75633dad,csv-ledger-v1
2026-05-09T13:11:43+00:00,1778332303,19,6,13,129,5,2,0,0,2026-05-09T16:11:43+03:00,2026-05-09T09:11:43-04:00,aad3e462ccb3,csv-ledger-v1
2026-05-09T14:48:09+00:00,1778338089,19,6,14,129,5,2,0,0,2026-05-09T17:48:09+03:00,2026-05-09T10:48:09-04:00,bd62cec616c6,csv-ledger-v1
2026-05-09T15:49:49+00:00,1778341789,19,6,15,129,5,2,0,0,2026-05-09T18:49:49+03:00,2026-05-09T11:49:49-04:00,5eeb41aa3632,csv-ledger-v1
2026-05-09T16:51:59+00:00,1778345519,19,6,16,129,5,2,0,0,2026-05-09T19:51:59+03:00,2026-05-09T12:51:59-04:00,53dc4ae1da78,csv-ledger-v1
2026-05-09T17:48:15+00:00,1778348895,19,6,17,129,5,2,0,0,2026-05-09T20:48:15+03:00,2026-05-09T13:48:15-04:00,bfb7b60a17f3,csv-ledger-v1
2026-05-09T18:57:10+00:00,1778353030,19,6,18,129,5,2,0,0,2026-05-09T21:57:10+03:00,2026-05-09T14:57:10-04:00,6cae7edf094a,csv-ledger-v1
2026-05-09T19:57:24+00:00,1778356644,19,6,19,129,5,2,0,0,2026-05-09T22:57:24+03:00,2026-05-09T15:57:24-04:00,54d551221135,csv-ledger-v1
2026-05-09T20:50:13+00:00,1778359813,19,6,20,129,5,2,0,0,2026-05-09T23:50:13+03:00,2026-05-09T16:50:13-04:00,812276e64aa8,csv-ledger-v1
2026-05-09T21:40:03+00:00,1778362803,19,6,21,129,5,2,0,0,2026-05-10T00:40:03+03:00,2026-05-09T17:40:03-04:00,1ed5fa55e585,csv-ledger-v1
2026-05-09T22:39:46+00:00,1778366386,19,6,22,129,5,2,0,0,2026-05-10T01:39:46+03:00,2026-05-09T18:39:46-04:00,ee0f4cc9a485,csv-ledger-v1
