ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-04-19T02:28:33+00:00,1776565713,16,7,2,109,4,2,0,0,2026-04-19T05:28:33+03:00,2026-04-18T22:28:33-04:00,7f63db192830,csv-ledger-v1
2026-04-19T05:26:19+00:00,1776576379,16,7,5,109,4,2,0,0,2026-04-19T08:26:19+03:00,2026-04-19T01:26:19-04:00,399dfe42164b,csv-ledger-v1
2026-04-19T07:15:30+00:00,1776582930,16,7,7,109,4,2,0,0,2026-04-19T10:15:30+03:00,2026-04-19T03:15:30-04:00,2a0411bd1d60,csv-ledger-v1
2026-04-19T08:51:06+00:00,1776588666,16,7,8,109,4,2,0,0,2026-04-19T11:51:06+03:00,2026-04-19T04:51:06-04:00,8d9dbd9cea52,csv-ledger-v1
2026-04-19T09:44:02+00:00,1776591842,16,7,9,109,4,2,0,0,2026-04-19T12:44:02+03:00,2026-04-19T05:44:02-04:00,7b6485541eef,csv-ledger-v1
2026-04-19T10:36:29+00:00,1776594989,16,7,10,109,4,2,0,0,2026-04-19T13:36:29+03:00,2026-04-19T06:36:29-04:00,41446e25fe39,csv-ledger-v1
2026-04-19T11:32:56+00:00,1776598376,16,7,11,109,4,2,0,0,2026-04-19T14:32:56+03:00,2026-04-19T07:32:56-04:00,f7ffaa597818,csv-ledger-v1
2026-04-19T12:56:41+00:00,1776603401,16,7,12,109,4,2,0,0,2026-04-19T15:56:41+03:00,2026-04-19T08:56:41-04:00,1361aab977f7,csv-ledger-v1
2026-04-19T13:59:54+00:00,1776607194,16,7,13,109,4,2,0,0,2026-04-19T16:59:54+03:00,2026-04-19T09:59:54-04:00,a55d8a0ac845,csv-ledger-v1
2026-04-19T14:51:37+00:00,1776610297,16,7,14,109,4,2,0,0,2026-04-19T17:51:37+03:00,2026-04-19T10:51:37-04:00,bd6a294827c1,csv-ledger-v1
2026-04-19T15:35:11+00:00,1776612911,16,7,15,109,4,2,0,0,2026-04-19T18:35:11+03:00,2026-04-19T11:35:11-04:00,a56cd59b5106,csv-ledger-v1
2026-04-19T16:36:46+00:00,1776616606,16,7,16,109,4,2,0,0,2026-04-19T19:36:46+03:00,2026-04-19T12:36:46-04:00,725ec922aed7,csv-ledger-v1
2026-04-19T17:33:35+00:00,1776620015,16,7,17,109,4,2,0,0,2026-04-19T20:33:35+03:00,2026-04-19T13:33:35-04:00,3a490266872f,csv-ledger-v1
2026-04-19T18:45:11+00:00,1776624311,16,7,18,109,4,2,0,0,2026-04-19T21:45:11+03:00,2026-04-19T14:45:11-04:00,0ccdd99223e5,csv-ledger-v1
2026-04-19T19:39:17+00:00,1776627557,16,7,19,109,4,2,0,0,2026-04-19T22:39:17+03:00,2026-04-19T15:39:17-04:00,653e951e33a3,csv-ledger-v1
2026-04-19T20:34:42+00:00,1776630882,16,7,20,109,4,2,0,0,2026-04-19T23:34:42+03:00,2026-04-19T16:34:42-04:00,82d763ea5cfa,csv-ledger-v1
2026-04-19T21:32:54+00:00,1776634374,16,7,21,109,4,2,0,0,2026-04-20T00:32:54+03:00,2026-04-19T17:32:54-04:00,0ee2d8d796f2,csv-ledger-v1
2026-04-19T22:32:24+00:00,1776637944,16,7,22,109,4,2,0,0,2026-04-20T01:32:24+03:00,2026-04-19T18:32:24-04:00,cfb89391dcef,csv-ledger-v1
