ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-04-11T02:02:13+00:00,1775872933,15,6,2,101,4,2,0,0,2026-04-11T05:02:13+03:00,2026-04-10T22:02:13-04:00,28793e2ac3bf,csv-ledger-v1
2026-04-11T04:51:58+00:00,1775883118,15,6,4,101,4,2,0,0,2026-04-11T07:51:58+03:00,2026-04-11T00:51:58-04:00,573d1af39588,csv-ledger-v1
2026-04-11T05:58:34+00:00,1775887114,15,6,5,101,4,2,0,0,2026-04-11T08:58:34+03:00,2026-04-11T01:58:34-04:00,8480d9d24634,csv-ledger-v1
2026-04-11T07:10:04+00:00,1775891404,15,6,7,101,4,2,0,0,2026-04-11T10:10:04+03:00,2026-04-11T03:10:04-04:00,5d2db203273f,csv-ledger-v1
2026-04-11T08:39:55+00:00,1775896795,15,6,8,101,4,2,0,0,2026-04-11T11:39:55+03:00,2026-04-11T04:39:55-04:00,32b3756f0da0,csv-ledger-v1
2026-04-11T09:37:17+00:00,1775900237,15,6,9,101,4,2,0,0,2026-04-11T12:37:17+03:00,2026-04-11T05:37:17-04:00,b8745f32832a,csv-ledger-v1
2026-04-11T10:31:18+00:00,1775903478,15,6,10,101,4,2,0,0,2026-04-11T13:31:18+03:00,2026-04-11T06:31:18-04:00,934740c8ba6b,csv-ledger-v1
2026-04-11T11:27:52+00:00,1775906872,15,6,11,101,4,2,0,0,2026-04-11T14:27:52+03:00,2026-04-11T07:27:52-04:00,7a18de2b0956,csv-ledger-v1
2026-04-11T12:52:52+00:00,1775911972,15,6,12,101,4,2,0,0,2026-04-11T15:52:52+03:00,2026-04-11T08:52:52-04:00,e7323f64f8d6,csv-ledger-v1
2026-04-11T13:54:15+00:00,1775915655,15,6,13,101,4,2,0,0,2026-04-11T16:54:15+03:00,2026-04-11T09:54:15-04:00,510de745be22,csv-ledger-v1
2026-04-11T14:34:15+00:00,1775918055,15,6,14,101,4,2,0,0,2026-04-11T17:34:15+03:00,2026-04-11T10:34:15-04:00,518309c35b86,csv-ledger-v1
2026-04-11T15:30:56+00:00,1775921456,15,6,15,101,4,2,0,0,2026-04-11T18:30:56+03:00,2026-04-11T11:30:56-04:00,e3e26a3d23e9,csv-ledger-v1
2026-04-11T16:34:01+00:00,1775925241,15,6,16,101,4,2,0,0,2026-04-11T19:34:01+03:00,2026-04-11T12:34:01-04:00,e21579edf26b,csv-ledger-v1
2026-04-11T17:28:41+00:00,1775928521,15,6,17,101,4,2,0,0,2026-04-11T20:28:41+03:00,2026-04-11T13:28:41-04:00,ec6e043bb8ef,csv-ledger-v1
2026-04-11T18:40:01+00:00,1775932801,15,6,18,101,4,2,0,0,2026-04-11T21:40:01+03:00,2026-04-11T14:40:01-04:00,1c49734cc1bf,csv-ledger-v1
2026-04-11T19:32:55+00:00,1775935975,15,6,19,101,4,2,0,0,2026-04-11T22:32:55+03:00,2026-04-11T15:32:55-04:00,5ffe110874c5,csv-ledger-v1
2026-04-11T20:29:54+00:00,1775939394,15,6,20,101,4,2,0,0,2026-04-11T23:29:54+03:00,2026-04-11T16:29:54-04:00,b8e3d58a013c,csv-ledger-v1
2026-04-11T21:29:38+00:00,1775942978,15,6,21,101,4,2,0,0,2026-04-12T00:29:38+03:00,2026-04-11T17:29:38-04:00,5fe23501fc50,csv-ledger-v1
2026-04-11T22:29:09+00:00,1775946549,15,6,22,101,4,2,0,0,2026-04-12T01:29:09+03:00,2026-04-11T18:29:09-04:00,623623692c63,csv-ledger-v1
