ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-10-24T01:13:51+00:00,1761268431,43,5,1,297,10,4,0,0,2025-10-24T04:13:51+03:00,2025-10-23T21:13:51-04:00,783df28499c9,csv-ledger-v1
2025-10-24T02:58:23+00:00,1761274703,43,5,2,297,10,4,0,0,2025-10-24T05:58:23+03:00,2025-10-23T22:58:23-04:00,e79d6b97d98e,csv-ledger-v1
2025-10-24T03:35:47+00:00,1761276947,43,5,3,297,10,4,0,0,2025-10-24T06:35:47+03:00,2025-10-23T23:35:47-04:00,453dfc90aeb9,csv-ledger-v1
2025-10-24T04:20:17+00:00,1761279617,43,5,4,297,10,4,0,0,2025-10-24T07:20:17+03:00,2025-10-24T00:20:17-04:00,35082b1fe689,csv-ledger-v1
2025-10-24T05:16:16+00:00,1761282976,43,5,5,297,10,4,0,0,2025-10-24T08:16:16+03:00,2025-10-24T01:16:16-04:00,dd108abc2cdb,csv-ledger-v1
2025-10-24T06:24:39+00:00,1761287079,43,5,6,297,10,4,0,0,2025-10-24T09:24:39+03:00,2025-10-24T02:24:39-04:00,2171481a046a,csv-ledger-v1
2025-10-24T07:16:37+00:00,1761290197,43,5,7,297,10,4,0,0,2025-10-24T10:16:37+03:00,2025-10-24T03:16:37-04:00,6eb4e74d0f50,csv-ledger-v1
2025-10-24T08:22:36+00:00,1761294156,43,5,8,297,10,4,0,0,2025-10-24T11:22:36+03:00,2025-10-24T04:22:36-04:00,5edb08532b74,csv-ledger-v1
2025-10-24T09:18:41+00:00,1761297521,43,5,9,297,10,4,0,0,2025-10-24T12:18:41+03:00,2025-10-24T05:18:41-04:00,3d082b507f21,csv-ledger-v1
2025-10-24T10:19:28+00:00,1761301168,43,5,10,297,10,4,0,0,2025-10-24T13:19:28+03:00,2025-10-24T06:19:28-04:00,a2247035d48a,csv-ledger-v1
2025-10-24T11:14:37+00:00,1761304477,43,5,11,297,10,4,0,0,2025-10-24T14:14:37+03:00,2025-10-24T07:14:37-04:00,27d5c0331ac6,csv-ledger-v1
2025-10-24T12:36:51+00:00,1761309411,43,5,12,297,10,4,0,0,2025-10-24T15:36:51+03:00,2025-10-24T08:36:51-04:00,5edc120123e9,csv-ledger-v1
2025-10-24T13:28:43+00:00,1761312523,43,5,13,297,10,4,0,0,2025-10-24T16:28:43+03:00,2025-10-24T09:28:43-04:00,42e10cb5dd73,csv-ledger-v1
