ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-07-19T02:26:24+00:00,1784427984,29,7,2,200,7,3,0,0,2026-07-19T05:26:24+03:00,2026-07-18T22:26:24-04:00,849842042adb,csv-ledger-v1
2026-07-19T05:48:46+00:00,1784440126,29,7,5,200,7,3,0,0,2026-07-19T08:48:46+03:00,2026-07-19T01:48:46-04:00,6d06e31a8bc6,csv-ledger-v1
2026-07-19T08:11:14+00:00,1784448674,29,7,8,200,7,3,0,0,2026-07-19T11:11:14+03:00,2026-07-19T04:11:14-04:00,468ff14e01bb,csv-ledger-v1
2026-07-19T10:24:19+00:00,1784456659,29,7,10,200,7,3,0,0,2026-07-19T13:24:19+03:00,2026-07-19T06:24:19-04:00,b917678f1086,csv-ledger-v1
2026-07-19T11:54:28+00:00,1784462068,29,7,11,200,7,3,0,0,2026-07-19T14:54:28+03:00,2026-07-19T07:54:28-04:00,40b48ef04baa,csv-ledger-v1
2026-07-19T13:11:16+00:00,1784466676,29,7,13,200,7,3,0,0,2026-07-19T16:11:16+03:00,2026-07-19T09:11:16-04:00,75f03f3102ad,csv-ledger-v1
2026-07-19T14:51:59+00:00,1784472719,29,7,14,200,7,3,0,0,2026-07-19T17:51:59+03:00,2026-07-19T10:51:59-04:00,7e8f0c931201,csv-ledger-v1
2026-07-19T15:54:30+00:00,1784476470,29,7,15,200,7,3,0,0,2026-07-19T18:54:30+03:00,2026-07-19T11:54:30-04:00,a1440881955d,csv-ledger-v1
2026-07-19T16:54:53+00:00,1784480093,29,7,16,200,7,3,0,0,2026-07-19T19:54:53+03:00,2026-07-19T12:54:53-04:00,42d672af4383,csv-ledger-v1
2026-07-19T17:55:47+00:00,1784483747,29,7,17,200,7,3,0,0,2026-07-19T20:55:47+03:00,2026-07-19T13:55:47-04:00,df2ef177757c,csv-ledger-v1
2026-07-19T19:03:41+00:00,1784487821,29,7,19,200,7,3,0,0,2026-07-19T22:03:41+03:00,2026-07-19T15:03:41-04:00,f8023d459d72,csv-ledger-v1
2026-07-19T20:42:00+00:00,1784493720,29,7,20,200,7,3,0,0,2026-07-19T23:42:00+03:00,2026-07-19T16:42:00-04:00,e248b5bf4142,csv-ledger-v1
2026-07-19T21:48:35+00:00,1784497715,29,7,21,200,7,3,0,0,2026-07-20T00:48:35+03:00,2026-07-19T17:48:35-04:00,55faf466b379,csv-ledger-v1
2026-07-19T22:48:01+00:00,1784501281,29,7,22,200,7,3,0,0,2026-07-20T01:48:01+03:00,2026-07-19T18:48:01-04:00,b0c49c3f1b37,csv-ledger-v1
2026-07-19T23:53:43+00:00,1784505223,29,7,23,200,7,3,0,0,2026-07-20T02:53:43+03:00,2026-07-19T19:53:43-04:00,c0a0718a0a9b,csv-ledger-v1
