ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-07-12T02:29:16+00:00,1783823356,28,7,2,193,7,3,0,0,2026-07-12T05:29:16+03:00,2026-07-11T22:29:16-04:00,f945dd9d25b0,csv-ledger-v1
2026-07-12T05:54:22+00:00,1783835662,28,7,5,193,7,3,0,0,2026-07-12T08:54:22+03:00,2026-07-12T01:54:22-04:00,2f0372711b89,csv-ledger-v1
2026-07-12T08:11:45+00:00,1783843905,28,7,8,193,7,3,0,0,2026-07-12T11:11:45+03:00,2026-07-12T04:11:45-04:00,61189c5f084e,csv-ledger-v1
2026-07-12T10:24:14+00:00,1783851854,28,7,10,193,7,3,0,0,2026-07-12T13:24:14+03:00,2026-07-12T06:24:14-04:00,f19214699ab2,csv-ledger-v1
2026-07-12T11:56:30+00:00,1783857390,28,7,11,193,7,3,0,0,2026-07-12T14:56:30+03:00,2026-07-12T07:56:30-04:00,c7f5e648b3fd,csv-ledger-v1
2026-07-12T13:20:53+00:00,1783862453,28,7,13,193,7,3,0,0,2026-07-12T16:20:53+03:00,2026-07-12T09:20:53-04:00,2dce88ef8015,csv-ledger-v1
2026-07-12T14:53:08+00:00,1783867988,28,7,14,193,7,3,0,0,2026-07-12T17:53:08+03:00,2026-07-12T10:53:08-04:00,f922fb59046b,csv-ledger-v1
2026-07-12T15:56:53+00:00,1783871813,28,7,15,193,7,3,0,0,2026-07-12T18:56:53+03:00,2026-07-12T11:56:53-04:00,5f8f300ea212,csv-ledger-v1
2026-07-12T16:59:54+00:00,1783875594,28,7,16,193,7,3,0,0,2026-07-12T19:59:54+03:00,2026-07-12T12:59:54-04:00,eb2a50c6eafd,csv-ledger-v1
2026-07-12T18:03:14+00:00,1783879394,28,7,18,193,7,3,0,0,2026-07-12T21:03:14+03:00,2026-07-12T14:03:14-04:00,e442b0035a5b,csv-ledger-v1
2026-07-12T20:04:46+00:00,1783886686,28,7,20,193,7,3,0,0,2026-07-12T23:04:46+03:00,2026-07-12T16:04:46-04:00,f2c26d826a22,csv-ledger-v1
2026-07-12T21:45:15+00:00,1783892715,28,7,21,193,7,3,0,0,2026-07-13T00:45:15+03:00,2026-07-12T17:45:15-04:00,1ef8cb19f132,csv-ledger-v1
