ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-11-07T01:19:14+00:00,1762478354,45,5,1,311,11,4,0,0,2025-11-07T03:19:14+02:00,2025-11-06T21:19:14-04:00,895d34a12be8,csv-ledger-v1
2025-11-07T03:08:51+00:00,1762484931,45,5,3,311,11,4,0,0,2025-11-07T05:08:51+02:00,2025-11-06T23:08:51-04:00,7f89ce1dc2ff,csv-ledger-v1
2025-11-07T04:19:49+00:00,1762489189,45,5,4,311,11,4,0,0,2025-11-07T06:19:49+02:00,2025-11-07T00:19:49-04:00,c431e5dd839e,csv-ledger-v1
2025-11-07T05:17:29+00:00,1762492649,45,5,5,311,11,4,0,0,2025-11-07T07:17:29+02:00,2025-11-07T01:17:29-04:00,5fe210179b83,csv-ledger-v1
2025-11-07T06:26:32+00:00,1762496792,45,5,6,311,11,4,0,0,2025-11-07T08:26:32+02:00,2025-11-07T02:26:32-04:00,eae4fff732d3,csv-ledger-v1
2025-11-07T07:16:46+00:00,1762499806,45,5,7,311,11,4,0,0,2025-11-07T09:16:46+02:00,2025-11-07T03:16:46-04:00,e9826a3c0ab2,csv-ledger-v1
2025-11-07T08:23:34+00:00,1762503814,45,5,8,311,11,4,0,0,2025-11-07T10:23:34+02:00,2025-11-07T04:23:34-04:00,43d761eeed51,csv-ledger-v1
2025-11-07T09:17:53+00:00,1762507073,45,5,9,311,11,4,0,0,2025-11-07T11:17:53+02:00,2025-11-07T05:17:53-04:00,27d89030981c,csv-ledger-v1
2025-11-07T10:19:08+00:00,1762510748,45,5,10,311,11,4,0,0,2025-11-07T12:19:08+02:00,2025-11-07T06:19:08-04:00,7d88b79d35cf,csv-ledger-v1
2025-11-07T11:14:41+00:00,1762514081,45,5,11,311,11,4,0,0,2025-11-07T13:14:41+02:00,2025-11-07T07:14:41-04:00,911682ac747c,csv-ledger-v1
2025-11-07T12:35:09+00:00,1762518909,45,5,12,311,11,4,0,0,2025-11-07T14:35:09+02:00,2025-11-07T08:35:09-04:00,5b6622b59622,csv-ledger-v1
2025-11-07T13:26:26+00:00,1762521986,45,5,13,311,11,4,0,0,2025-11-07T15:26:26+02:00,2025-11-07T09:26:26-04:00,097053674462,csv-ledger-v1
2025-11-07T14:17:13+00:00,1762525033,45,5,14,311,11,4,0,0,2025-11-07T16:17:13+02:00,2025-11-07T10:17:13-04:00,392217fe48b5,csv-ledger-v1
2025-11-07T15:17:42+00:00,1762528662,45,5,15,311,11,4,0,0,2025-11-07T17:17:42+02:00,2025-11-07T11:17:42-04:00,64f4a7a90232,csv-ledger-v1
2025-11-07T16:21:54+00:00,1762532514,45,5,16,311,11,4,0,0,2025-11-07T18:21:54+02:00,2025-11-07T12:21:54-04:00,354518123dcc,csv-ledger-v1
