ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-05-15T02:55:43+00:00,1778813743,20,5,2,135,5,2,0,0,2026-05-15T05:55:43+03:00,2026-05-14T22:55:43-04:00,59f7c96cc62d,csv-ledger-v1
2026-05-15T06:32:58+00:00,1778826778,20,5,6,135,5,2,0,0,2026-05-15T09:32:58+03:00,2026-05-15T02:32:58-04:00,184ae44f32c8,csv-ledger-v1
2026-05-15T09:45:27+00:00,1778838327,20,5,9,135,5,2,0,0,2026-05-15T12:45:27+03:00,2026-05-15T05:45:27-04:00,f1cc0b6000e0,csv-ledger-v1
2026-05-15T11:53:05+00:00,1778845985,20,5,11,135,5,2,0,0,2026-05-15T14:53:05+03:00,2026-05-15T07:53:05-04:00,f42e4a1946c2,csv-ledger-v1
2026-05-15T14:00:46+00:00,1778853646,20,5,14,135,5,2,0,0,2026-05-15T17:00:46+03:00,2026-05-15T10:00:46-04:00,3e929f26af02,csv-ledger-v1
2026-05-15T16:48:38+00:00,1778863718,20,5,16,135,5,2,0,0,2026-05-15T19:48:38+03:00,2026-05-15T12:48:38-04:00,692465c55d0e,csv-ledger-v1
2026-05-15T18:19:53+00:00,1778869193,20,5,18,135,5,2,0,0,2026-05-15T21:19:53+03:00,2026-05-15T14:19:53-04:00,83caaaf28020,csv-ledger-v1
2026-05-15T20:14:19+00:00,1778876059,20,5,20,135,5,2,0,0,2026-05-15T23:14:19+03:00,2026-05-15T16:14:19-04:00,08855c851d86,csv-ledger-v1
2026-05-15T21:56:56+00:00,1778882216,20,5,21,135,5,2,0,0,2026-05-16T00:56:56+03:00,2026-05-15T17:56:56-04:00,f09e8ea8d90e,csv-ledger-v1
2026-05-15T22:56:08+00:00,1778885768,20,5,22,135,5,2,0,0,2026-05-16T01:56:08+03:00,2026-05-15T18:56:08-04:00,198137c2d2fc,csv-ledger-v1
2026-05-15T23:54:14+00:00,1778889254,20,5,23,135,5,2,0,0,2026-05-16T02:54:14+03:00,2026-05-15T19:54:14-04:00,fa60e8917dbc,csv-ledger-v1
