ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-08-20T01:02:38+00:00,1787187758,34,4,1,232,8,3,0,0,2026-08-20T04:02:38+03:00,2026-08-19T21:02:38-04:00,b3d3145ed764,csv-ledger-v1
2026-08-20T02:53:00+00:00,1787194380,34,4,2,232,8,3,0,0,2026-08-20T05:53:00+03:00,2026-08-19T22:53:00-04:00,dd5520d81cc1,csv-ledger-v1
2026-08-20T03:42:29+00:00,1787197349,34,4,3,232,8,3,0,0,2026-08-20T06:42:29+03:00,2026-08-19T23:42:29-04:00,3301031322d7,csv-ledger-v1
2026-08-20T04:32:47+00:00,1787200367,34,4,4,232,8,3,0,0,2026-08-20T07:32:47+03:00,2026-08-20T00:32:47-04:00,3f4ecc802884,csv-ledger-v1
2026-08-20T05:26:22+00:00,1787203582,34,4,5,232,8,3,0,0,2026-08-20T08:26:22+03:00,2026-08-20T01:26:22-04:00,74704ed11e64,csv-ledger-v1
2026-08-20T06:39:29+00:00,1787207969,34,4,6,232,8,3,0,0,2026-08-20T09:39:29+03:00,2026-08-20T02:39:29-04:00,b71aa4f38337,csv-ledger-v1
2026-08-20T07:37:25+00:00,1787211445,34,4,7,232,8,3,0,0,2026-08-20T10:37:25+03:00,2026-08-20T03:37:25-04:00,f82aab7fea91,csv-ledger-v1
2026-08-20T08:33:19+00:00,1787214799,34,4,8,232,8,3,0,0,2026-08-20T11:33:19+03:00,2026-08-20T04:33:19-04:00,d8a634b2973c,csv-ledger-v1
2026-08-20T09:29:59+00:00,1787218199,34,4,9,232,8,3,0,0,2026-08-20T12:29:59+03:00,2026-08-20T05:29:59-04:00,453f894e04b4,csv-ledger-v1
2026-08-20T10:25:38+00:00,1787221538,34,4,10,232,8,3,0,0,2026-08-20T13:25:38+03:00,2026-08-20T06:25:38-04:00,2d6cf34bd37f,csv-ledger-v1
2026-08-20T11:22:48+00:00,1787224968,34,4,11,232,8,3,0,0,2026-08-20T14:22:48+03:00,2026-08-20T07:22:48-04:00,65f76599ee48,csv-ledger-v1
2026-08-20T12:40:35+00:00,1787229635,34,4,12,232,8,3,0,0,2026-08-20T15:40:35+03:00,2026-08-20T08:40:35-04:00,c2e3b5af6b1d,csv-ledger-v1
2026-08-20T13:42:36+00:00,1787233356,34,4,13,232,8,3,0,0,2026-08-20T16:42:36+03:00,2026-08-20T09:42:36-04:00,4ee95b207ed6,csv-ledger-v1
2026-08-20T14:31:58+00:00,1787236318,34,4,14,232,8,3,0,0,2026-08-20T17:31:58+03:00,2026-08-20T10:31:58-04:00,72c989469da6,csv-ledger-v1
2026-08-20T15:29:06+00:00,1787239746,34,4,15,232,8,3,0,0,2026-08-20T18:29:06+03:00,2026-08-20T11:29:06-04:00,e8588ff0116a,csv-ledger-v1
2026-08-20T16:30:29+00:00,1787243429,34,4,16,232,8,3,0,0,2026-08-20T19:30:29+03:00,2026-08-20T12:30:29-04:00,eb90377df8f8,csv-ledger-v1
2026-08-20T17:24:31+00:00,1787246671,34,4,17,232,8,3,0,0,2026-08-20T20:24:31+03:00,2026-08-20T13:24:31-04:00,93c802cf3f0c,csv-ledger-v1
