ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-07-01T03:33:42+00:00,1782876822,27,3,3,182,7,3,1,1,2026-07-01T06:33:42+03:00,2026-06-30T23:33:42-04:00,0613c5c6a624,csv-ledger-v1
2026-07-01T08:09:04+00:00,1782893344,27,3,8,182,7,3,1,1,2026-07-01T11:09:04+03:00,2026-07-01T04:09:04-04:00,b77bb9e8889b,csv-ledger-v1
2026-07-01T12:00:02+00:00,1782907202,27,3,12,182,7,3,1,1,2026-07-01T15:00:02+03:00,2026-07-01T08:00:02-04:00,d7a4ebfa3fb0,csv-ledger-v1
2026-07-01T14:53:08+00:00,1782917588,27,3,14,182,7,3,1,1,2026-07-01T17:53:08+03:00,2026-07-01T10:53:08-04:00,411ab59f243f,csv-ledger-v1
2026-07-01T17:12:08+00:00,1782925928,27,3,17,182,7,3,1,1,2026-07-01T20:12:08+03:00,2026-07-01T13:12:08-04:00,d80f0b0bb8b1,csv-ledger-v1
2026-07-01T19:49:51+00:00,1782935391,27,3,19,182,7,3,1,1,2026-07-01T22:49:51+03:00,2026-07-01T15:49:51-04:00,3bb0fac801ac,csv-ledger-v1
2026-07-01T21:25:05+00:00,1782941105,27,3,21,182,7,3,1,1,2026-07-02T00:25:05+03:00,2026-07-01T17:25:05-04:00,4ee83ca5bec4,csv-ledger-v1
2026-07-01T23:11:49+00:00,1782947509,27,3,23,182,7,3,1,1,2026-07-02T02:11:49+03:00,2026-07-01T19:11:49-04:00,46c187b27df3,csv-ledger-v1
