ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-08-15T01:02:34+00:00,1786755754,33,6,1,227,8,3,0,0,2026-08-15T04:02:34+03:00,2026-08-14T21:02:34-04:00,7f217c67502d,csv-ledger-v1
2026-08-15T02:48:12+00:00,1786762092,33,6,2,227,8,3,0,0,2026-08-15T05:48:12+03:00,2026-08-14T22:48:12-04:00,260dd610b961,csv-ledger-v1
2026-08-15T03:34:58+00:00,1786764898,33,6,3,227,8,3,0,0,2026-08-15T06:34:58+03:00,2026-08-14T23:34:58-04:00,d9f059d26689,csv-ledger-v1
2026-08-15T04:25:53+00:00,1786767953,33,6,4,227,8,3,0,0,2026-08-15T07:25:53+03:00,2026-08-15T00:25:53-04:00,cd6ea122db52,csv-ledger-v1
2026-08-15T05:20:58+00:00,1786771258,33,6,5,227,8,3,0,0,2026-08-15T08:20:58+03:00,2026-08-15T01:20:58-04:00,79888a0314d4,csv-ledger-v1
2026-08-15T06:31:55+00:00,1786775515,33,6,6,227,8,3,0,0,2026-08-15T09:31:55+03:00,2026-08-15T02:31:55-04:00,bad2d896f135,csv-ledger-v1
2026-08-15T07:26:52+00:00,1786778812,33,6,7,227,8,3,0,0,2026-08-15T10:26:52+03:00,2026-08-15T03:26:52-04:00,bfe278f987c5,csv-ledger-v1
2026-08-15T08:22:55+00:00,1786782175,33,6,8,227,8,3,0,0,2026-08-15T11:22:55+03:00,2026-08-15T04:22:55-04:00,8f0525abe34d,csv-ledger-v1
2026-08-15T09:21:59+00:00,1786785719,33,6,9,227,8,3,0,0,2026-08-15T12:21:59+03:00,2026-08-15T05:21:59-04:00,c9d780833d66,csv-ledger-v1
2026-08-15T10:18:22+00:00,1786789102,33,6,10,227,8,3,0,0,2026-08-15T13:18:22+03:00,2026-08-15T06:18:22-04:00,0e8c9cb3ef43,csv-ledger-v1
2026-08-15T11:16:20+00:00,1786792580,33,6,11,227,8,3,0,0,2026-08-15T14:16:20+03:00,2026-08-15T07:16:20-04:00,c2af3710611f,csv-ledger-v1
2026-08-15T12:30:43+00:00,1786797043,33,6,12,227,8,3,0,0,2026-08-15T15:30:43+03:00,2026-08-15T08:30:43-04:00,bee6106aae0f,csv-ledger-v1
