ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-01-10T01:24:45+00:00,1768008285,2,6,1,10,1,1,0,0,2026-01-10T03:24:45+02:00,2026-01-09T20:24:45-05:00,2ffdd250f207,csv-ledger-v1
2026-01-10T03:22:13+00:00,1768015333,2,6,3,10,1,1,0,0,2026-01-10T05:22:13+02:00,2026-01-09T22:22:13-05:00,edba68f71439,csv-ledger-v1
2026-01-10T04:31:46+00:00,1768019506,2,6,4,10,1,1,0,0,2026-01-10T06:31:46+02:00,2026-01-09T23:31:46-05:00,7b286cd4b8b3,csv-ledger-v1
2026-01-10T05:19:24+00:00,1768022364,2,6,5,10,1,1,0,0,2026-01-10T07:19:24+02:00,2026-01-10T00:19:24-05:00,a93d125e3126,csv-ledger-v1
2026-01-10T06:27:21+00:00,1768026441,2,6,6,10,1,1,0,0,2026-01-10T08:27:21+02:00,2026-01-10T01:27:21-05:00,281fd03e6dfc,csv-ledger-v1
2026-01-10T07:17:14+00:00,1768029434,2,6,7,10,1,1,0,0,2026-01-10T09:17:14+02:00,2026-01-10T02:17:14-05:00,42a2fc94a55c,csv-ledger-v1
2026-01-10T08:23:02+00:00,1768033382,2,6,8,10,1,1,0,0,2026-01-10T10:23:02+02:00,2026-01-10T03:23:02-05:00,89c5dbee8fc5,csv-ledger-v1
2026-01-10T09:17:53+00:00,1768036673,2,6,9,10,1,1,0,0,2026-01-10T11:17:53+02:00,2026-01-10T04:17:53-05:00,3c967bb3ef25,csv-ledger-v1
2026-01-10T10:18:21+00:00,1768040301,2,6,10,10,1,1,0,0,2026-01-10T12:18:21+02:00,2026-01-10T05:18:21-05:00,848f4c43eb5d,csv-ledger-v1
2026-01-10T11:14:44+00:00,1768043684,2,6,11,10,1,1,0,0,2026-01-10T13:14:44+02:00,2026-01-10T06:14:44-05:00,8fe4fa1655dd,csv-ledger-v1
2026-01-10T12:35:31+00:00,1768048531,2,6,12,10,1,1,0,0,2026-01-10T14:35:31+02:00,2026-01-10T07:35:31-05:00,6eaac3bad465,csv-ledger-v1
2026-01-10T13:27:09+00:00,1768051629,2,6,13,10,1,1,0,0,2026-01-10T15:27:09+02:00,2026-01-10T08:27:09-05:00,ac03f4922f3f,csv-ledger-v1
2026-01-10T14:17:04+00:00,1768054624,2,6,14,10,1,1,0,0,2026-01-10T16:17:04+02:00,2026-01-10T09:17:04-05:00,a43eb4aae712,csv-ledger-v1
2026-01-10T15:17:10+00:00,1768058230,2,6,15,10,1,1,0,0,2026-01-10T17:17:10+02:00,2026-01-10T10:17:10-05:00,ab089066dccc,csv-ledger-v1
2026-01-10T16:21:41+00:00,1768062101,2,6,16,10,1,1,0,0,2026-01-10T18:21:41+02:00,2026-01-10T11:21:41-05:00,bafecccb4384,csv-ledger-v1
2026-01-10T17:15:29+00:00,1768065329,2,6,17,10,1,1,0,0,2026-01-10T19:15:29+02:00,2026-01-10T12:15:29-05:00,68dae054e8e1,csv-ledger-v1
2026-01-10T18:26:11+00:00,1768069571,2,6,18,10,1,1,0,0,2026-01-10T20:26:11+02:00,2026-01-10T13:26:11-05:00,3edbb833f3b7,csv-ledger-v1
2026-01-10T19:13:44+00:00,1768072424,2,6,19,10,1,1,0,0,2026-01-10T21:13:44+02:00,2026-01-10T14:13:44-05:00,4ae25195b1aa,csv-ledger-v1
2026-01-10T20:19:36+00:00,1768076376,2,6,20,10,1,1,0,0,2026-01-10T22:19:36+02:00,2026-01-10T15:19:36-05:00,f5f1d22548c9,csv-ledger-v1
2026-01-10T21:15:59+00:00,1768079759,2,6,21,10,1,1,0,0,2026-01-10T23:15:59+02:00,2026-01-10T16:15:59-05:00,c0ee740e09fa,csv-ledger-v1
2026-01-10T22:17:29+00:00,1768083449,2,6,22,10,1,1,0,0,2026-01-11T00:17:29+02:00,2026-01-10T17:17:29-05:00,1d2a4946c513,csv-ledger-v1
2026-01-10T23:17:06+00:00,1768087026,2,6,23,10,1,1,0,0,2026-01-11T01:17:06+02:00,2026-01-10T18:17:06-05:00,77bed8580b15,csv-ledger-v1
