ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-10-29T01:21:17+00:00,1761700877,44,3,1,302,10,4,0,0,2025-10-29T04:21:17+03:00,2025-10-28T21:21:17-04:00,c0a164a44d53,csv-ledger-v1
2025-10-29T03:13:26+00:00,1761707606,44,3,3,302,10,4,0,0,2025-10-29T06:13:26+03:00,2025-10-28T23:13:26-04:00,513748045a90,csv-ledger-v1
2025-10-29T04:23:54+00:00,1761711834,44,3,4,302,10,4,0,0,2025-10-29T07:23:54+03:00,2025-10-29T00:23:54-04:00,d91ced56ecc3,csv-ledger-v1
2025-10-29T05:17:32+00:00,1761715052,44,3,5,302,10,4,0,0,2025-10-29T08:17:32+03:00,2025-10-29T01:17:32-04:00,726e349b3e58,csv-ledger-v1
2025-10-29T06:27:06+00:00,1761719226,44,3,6,302,10,4,0,0,2025-10-29T09:27:06+03:00,2025-10-29T02:27:06-04:00,c26bc7fed70b,csv-ledger-v1
2025-10-29T07:17:22+00:00,1761722242,44,3,7,302,10,4,0,0,2025-10-29T10:17:22+03:00,2025-10-29T03:17:22-04:00,f1146d2d8c4d,csv-ledger-v1
2025-10-29T08:23:50+00:00,1761726230,44,3,8,302,10,4,0,0,2025-10-29T11:23:50+03:00,2025-10-29T04:23:50-04:00,9dfad9815a82,csv-ledger-v1
2025-10-29T09:18:09+00:00,1761729489,44,3,9,302,10,4,0,0,2025-10-29T12:18:09+03:00,2025-10-29T05:18:09-04:00,9d1cee430258,csv-ledger-v1
2025-10-29T10:19:11+00:00,1761733151,44,3,10,302,10,4,0,0,2025-10-29T13:19:11+03:00,2025-10-29T06:19:11-04:00,938f7368fae5,csv-ledger-v1
2025-10-29T11:15:22+00:00,1761736522,44,3,11,302,10,4,0,0,2025-10-29T14:15:22+03:00,2025-10-29T07:15:22-04:00,41f3c2385034,csv-ledger-v1
2025-10-29T12:37:05+00:00,1761741425,44,3,12,302,10,4,0,0,2025-10-29T15:37:05+03:00,2025-10-29T08:37:05-04:00,d05aac6868b7,csv-ledger-v1
2025-10-29T13:30:55+00:00,1761744655,44,3,13,302,10,4,0,0,2025-10-29T16:30:55+03:00,2025-10-29T09:30:55-04:00,75604ef484b1,csv-ledger-v1
2025-10-29T14:17:34+00:00,1761747454,44,3,14,302,10,4,0,0,2025-10-29T17:17:34+03:00,2025-10-29T10:17:34-04:00,29faa501e91c,csv-ledger-v1
2025-10-29T15:19:23+00:00,1761751163,44,3,15,302,10,4,0,0,2025-10-29T18:19:23+03:00,2025-10-29T11:19:23-04:00,2652048b4c56,csv-ledger-v1
2025-10-29T16:22:45+00:00,1761754965,44,3,16,302,10,4,0,0,2025-10-29T19:22:45+03:00,2025-10-29T12:22:45-04:00,32a801f377d4,csv-ledger-v1
2025-10-29T17:16:18+00:00,1761758178,44,3,17,302,10,4,0,0,2025-10-29T20:16:18+03:00,2025-10-29T13:16:18-04:00,5734bf83ca03,csv-ledger-v1
2025-10-29T18:25:39+00:00,1761762339,44,3,18,302,10,4,0,0,2025-10-29T21:25:39+03:00,2025-10-29T14:25:39-04:00,2db58cffc68d,csv-ledger-v1
2025-10-29T19:13:04+00:00,1761765184,44,3,19,302,10,4,0,0,2025-10-29T22:13:04+03:00,2025-10-29T15:13:04-04:00,9ca964b92f86,csv-ledger-v1
2025-10-29T20:19:36+00:00,1761769176,44,3,20,302,10,4,0,0,2025-10-29T23:19:36+03:00,2025-10-29T16:19:36-04:00,b4a5075849f9,csv-ledger-v1
2025-10-29T21:15:38+00:00,1761772538,44,3,21,302,10,4,0,0,2025-10-30T00:15:38+03:00,2025-10-29T17:15:38-04:00,7b2309be9546,csv-ledger-v1
2025-10-29T22:16:22+00:00,1761776182,44,3,22,302,10,4,0,0,2025-10-30T01:16:22+03:00,2025-10-29T18:16:22-04:00,a2562696a7cb,csv-ledger-v1
