ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-02-15T02:01:54+00:00,1771120914,7,7,2,46,2,1,0,0,2026-02-15T04:01:54+02:00,2026-02-14T21:01:54-05:00,964be4d7c4d8,csv-ledger-v1
2026-02-15T04:51:28+00:00,1771131088,7,7,4,46,2,1,0,0,2026-02-15T06:51:28+02:00,2026-02-14T23:51:28-05:00,0d768a5d6bea,csv-ledger-v1
2026-02-15T05:53:54+00:00,1771134834,7,7,5,46,2,1,0,0,2026-02-15T07:53:54+02:00,2026-02-15T00:53:54-05:00,b9ff9ab8357e,csv-ledger-v1
2026-02-15T06:48:58+00:00,1771138138,7,7,6,46,2,1,0,0,2026-02-15T08:48:58+02:00,2026-02-15T01:48:58-05:00,0a7b8a5deab4,csv-ledger-v1
2026-02-15T07:36:31+00:00,1771140991,7,7,7,46,2,1,0,0,2026-02-15T09:36:31+02:00,2026-02-15T02:36:31-05:00,886efff15734,csv-ledger-v1
2026-02-15T08:30:09+00:00,1771144209,7,7,8,46,2,1,0,0,2026-02-15T10:30:09+02:00,2026-02-15T03:30:09-05:00,f2336268087a,csv-ledger-v1
2026-02-15T09:28:17+00:00,1771147697,7,7,9,46,2,1,0,0,2026-02-15T11:28:17+02:00,2026-02-15T04:28:17-05:00,f65c0e0795fd,csv-ledger-v1
2026-02-15T10:23:58+00:00,1771151038,7,7,10,46,2,1,0,0,2026-02-15T12:23:58+02:00,2026-02-15T05:23:58-05:00,2d06b806d892,csv-ledger-v1
2026-02-15T11:20:12+00:00,1771154412,7,7,11,46,2,1,0,0,2026-02-15T13:20:12+02:00,2026-02-15T06:20:12-05:00,d3a7d664d450,csv-ledger-v1
2026-02-15T12:44:02+00:00,1771159442,7,7,12,46,2,1,0,0,2026-02-15T14:44:02+02:00,2026-02-15T07:44:02-05:00,f3108507d51c,csv-ledger-v1
2026-02-15T13:42:55+00:00,1771162975,7,7,13,46,2,1,0,0,2026-02-15T15:42:55+02:00,2026-02-15T08:42:55-05:00,6819a2f7e113,csv-ledger-v1
2026-02-15T14:24:40+00:00,1771165480,7,7,14,46,2,1,0,0,2026-02-15T16:24:40+02:00,2026-02-15T09:24:40-05:00,3836e1fd64c9,csv-ledger-v1
2026-02-15T16:26:59+00:00,1771172819,7,7,16,46,2,1,0,0,2026-02-15T18:26:59+02:00,2026-02-15T11:26:59-05:00,5f559379a3d9,csv-ledger-v1
2026-02-15T17:23:44+00:00,1771176224,7,7,17,46,2,1,0,0,2026-02-15T19:23:44+02:00,2026-02-15T12:23:44-05:00,c2c73cfb8796,csv-ledger-v1
