ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-07-16T00:02:29+00:00,1784160149,29,4,0,197,7,3,0,0,2026-07-16T03:02:29+03:00,2026-07-15T20:02:29-04:00,7d18eb986f78,csv-ledger-v1
2026-07-16T03:58:29+00:00,1784174309,29,4,3,197,7,3,0,0,2026-07-16T06:58:29+03:00,2026-07-15T23:58:29-04:00,90537e8b48cc,csv-ledger-v1
2026-07-16T06:24:14+00:00,1784183054,29,4,6,197,7,3,0,0,2026-07-16T09:24:14+03:00,2026-07-16T02:24:14-04:00,796bbeaf3a77,csv-ledger-v1
2026-07-16T09:10:36+00:00,1784193036,29,4,9,197,7,3,0,0,2026-07-16T12:10:36+03:00,2026-07-16T05:10:36-04:00,9845bcfc81fb,csv-ledger-v1
