ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-01-22T01:39:31+00:00,1769045971,4,4,1,22,1,1,0,0,2026-01-22T03:39:31+02:00,2026-01-21T20:39:31-05:00,deef34967a93,csv-ledger-v1
2026-01-22T03:45:10+00:00,1769053510,4,4,3,22,1,1,0,0,2026-01-22T05:45:10+02:00,2026-01-21T22:45:10-05:00,ee65ef77c702,csv-ledger-v1
2026-01-22T04:45:24+00:00,1769057124,4,4,4,22,1,1,0,0,2026-01-22T06:45:24+02:00,2026-01-21T23:45:24-05:00,4f13943942fd,csv-ledger-v1
2026-01-22T05:26:09+00:00,1769059569,4,4,5,22,1,1,0,0,2026-01-22T07:26:09+02:00,2026-01-22T00:26:09-05:00,e4c9763e27d7,csv-ledger-v1
2026-01-22T06:31:30+00:00,1769063490,4,4,6,22,1,1,0,0,2026-01-22T08:31:30+02:00,2026-01-22T01:31:30-05:00,f299d4d1e104,csv-ledger-v1
2026-01-22T07:24:59+00:00,1769066699,4,4,7,22,1,1,0,0,2026-01-22T09:24:59+02:00,2026-01-22T02:24:59-05:00,2d0734478481,csv-ledger-v1
2026-01-22T08:29:12+00:00,1769070552,4,4,8,22,1,1,0,0,2026-01-22T10:29:12+02:00,2026-01-22T03:29:12-05:00,3ddc44013118,csv-ledger-v1
2026-01-22T09:30:18+00:00,1769074218,4,4,9,22,1,1,0,0,2026-01-22T11:30:18+02:00,2026-01-22T04:30:18-05:00,46d4d54d3588,csv-ledger-v1
2026-01-22T10:24:47+00:00,1769077487,4,4,10,22,1,1,0,0,2026-01-22T12:24:47+02:00,2026-01-22T05:24:47-05:00,8b84e67f9b56,csv-ledger-v1
2026-01-22T11:20:52+00:00,1769080852,4,4,11,22,1,1,0,0,2026-01-22T13:20:52+02:00,2026-01-22T06:20:52-05:00,26accc3b1d83,csv-ledger-v1
2026-01-22T12:43:15+00:00,1769085795,4,4,12,22,1,1,0,0,2026-01-22T14:43:15+02:00,2026-01-22T07:43:15-05:00,e0f40418568b,csv-ledger-v1
2026-01-22T13:43:51+00:00,1769089431,4,4,13,22,1,1,0,0,2026-01-22T15:43:51+02:00,2026-01-22T08:43:51-05:00,ea9a471eab94,csv-ledger-v1
2026-01-22T14:27:29+00:00,1769092049,4,4,14,22,1,1,0,0,2026-01-22T16:27:29+02:00,2026-01-22T09:27:29-05:00,544772075fb8,csv-ledger-v1
2026-01-22T15:28:12+00:00,1769095692,4,4,15,22,1,1,0,0,2026-01-22T17:28:12+02:00,2026-01-22T10:28:12-05:00,d546f9ae7533,csv-ledger-v1
2026-01-22T16:32:47+00:00,1769099567,4,4,16,22,1,1,0,0,2026-01-22T18:32:47+02:00,2026-01-22T11:32:47-05:00,b4b51cadbff4,csv-ledger-v1
2026-01-22T17:26:34+00:00,1769102794,4,4,17,22,1,1,0,0,2026-01-22T19:26:34+02:00,2026-01-22T12:26:34-05:00,3728216cca11,csv-ledger-v1
2026-01-22T18:28:58+00:00,1769106538,4,4,18,22,1,1,0,0,2026-01-22T20:28:58+02:00,2026-01-22T13:28:58-05:00,6a1d42d8bc84,csv-ledger-v1
2026-01-22T19:22:41+00:00,1769109761,4,4,19,22,1,1,0,0,2026-01-22T21:22:41+02:00,2026-01-22T14:22:41-05:00,e5c1f4d31abf,csv-ledger-v1
