ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-07-31T02:32:28+00:00,1785465148,31,5,2,212,7,3,0,0,2026-07-31T05:32:28+03:00,2026-07-30T22:32:28-04:00,7bb710aa72e1,csv-ledger-v1
2026-07-31T06:09:08+00:00,1785478148,31,5,6,212,7,3,0,0,2026-07-31T09:09:08+03:00,2026-07-31T02:09:08-04:00,09a8885a41d2,csv-ledger-v1
2026-07-31T09:40:55+00:00,1785490855,31,5,9,212,7,3,0,0,2026-07-31T12:40:55+03:00,2026-07-31T05:40:55-04:00,69eb4ef5bb1d,csv-ledger-v1
2026-07-31T11:57:05+00:00,1785499025,31,5,11,212,7,3,0,0,2026-07-31T14:57:05+03:00,2026-07-31T07:57:05-04:00,eb4e1de5ae8f,csv-ledger-v1
2026-07-31T14:06:17+00:00,1785506777,31,5,14,212,7,3,0,0,2026-07-31T17:06:17+03:00,2026-07-31T10:06:17-04:00,06773c99724d,csv-ledger-v1
2026-07-31T16:42:24+00:00,1785516144,31,5,16,212,7,3,0,0,2026-07-31T19:42:24+03:00,2026-07-31T12:42:24-04:00,b3efc4640818,csv-ledger-v1
2026-07-31T18:17:03+00:00,1785521823,31,5,18,212,7,3,0,0,2026-07-31T21:17:03+03:00,2026-07-31T14:17:03-04:00,9dfcd322adac,csv-ledger-v1
2026-07-31T20:17:06+00:00,1785529026,31,5,20,212,7,3,0,0,2026-07-31T23:17:06+03:00,2026-07-31T16:17:06-04:00,aafaf257b863,csv-ledger-v1
2026-07-31T22:01:34+00:00,1785535294,31,5,22,212,7,3,0,0,2026-08-01T01:01:34+03:00,2026-07-31T18:01:34-04:00,a4b2662c6a43,csv-ledger-v1
2026-07-31T23:58:47+00:00,1785542327,31,5,23,212,7,3,0,0,2026-08-01T02:58:47+03:00,2026-07-31T19:58:47-04:00,c5e3a9e8ba77,csv-ledger-v1
