ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-08-17T01:03:56+00:00,1786928636,34,1,1,229,8,3,0,0,2026-08-17T04:03:56+03:00,2026-08-16T21:03:56-04:00,1bfcbd622040,csv-ledger-v1
2026-08-17T02:55:57+00:00,1786935357,34,1,2,229,8,3,0,0,2026-08-17T05:55:57+03:00,2026-08-16T22:55:57-04:00,77aefd6dad2d,csv-ledger-v1
2026-08-17T03:48:58+00:00,1786938538,34,1,3,229,8,3,0,0,2026-08-17T06:48:58+03:00,2026-08-16T23:48:58-04:00,660a792d85de,csv-ledger-v1
2026-08-17T04:37:11+00:00,1786941431,34,1,4,229,8,3,0,0,2026-08-17T07:37:11+03:00,2026-08-17T00:37:11-04:00,278eedf62cf9,csv-ledger-v1
2026-08-17T05:31:52+00:00,1786944712,34,1,5,229,8,3,0,0,2026-08-17T08:31:52+03:00,2026-08-17T01:31:52-04:00,2bbb071322c2,csv-ledger-v1
2026-08-17T06:48:03+00:00,1786949283,34,1,6,229,8,3,0,0,2026-08-17T09:48:03+03:00,2026-08-17T02:48:03-04:00,99e928936742,csv-ledger-v1
2026-08-17T07:49:26+00:00,1786952966,34,1,7,229,8,3,0,0,2026-08-17T10:49:26+03:00,2026-08-17T03:49:26-04:00,81213331284f,csv-ledger-v1
2026-08-17T08:38:09+00:00,1786955889,34,1,8,229,8,3,0,0,2026-08-17T11:38:09+03:00,2026-08-17T04:38:09-04:00,61f9dc80db18,csv-ledger-v1
2026-08-17T09:37:02+00:00,1786959422,34,1,9,229,8,3,0,0,2026-08-17T12:37:02+03:00,2026-08-17T05:37:02-04:00,325d321f74c9,csv-ledger-v1
2026-08-17T10:27:58+00:00,1786962478,34,1,10,229,8,3,0,0,2026-08-17T13:27:58+03:00,2026-08-17T06:27:58-04:00,65748107d96c,csv-ledger-v1
2026-08-17T11:21:12+00:00,1786965672,34,1,11,229,8,3,0,0,2026-08-17T14:21:12+03:00,2026-08-17T07:21:12-04:00,4a187d73a501,csv-ledger-v1
2026-08-17T12:36:47+00:00,1786970207,34,1,12,229,8,3,0,0,2026-08-17T15:36:47+03:00,2026-08-17T08:36:47-04:00,b356e47ff78f,csv-ledger-v1
2026-08-17T13:36:01+00:00,1786973761,34,1,13,229,8,3,0,0,2026-08-17T16:36:01+03:00,2026-08-17T09:36:01-04:00,5b7cbd4808b2,csv-ledger-v1
2026-08-17T14:23:32+00:00,1786976612,34,1,14,229,8,3,0,0,2026-08-17T17:23:32+03:00,2026-08-17T10:23:32-04:00,0155505fd912,csv-ledger-v1
2026-08-17T15:21:00+00:00,1786980060,34,1,15,229,8,3,0,0,2026-08-17T18:21:00+03:00,2026-08-17T11:21:00-04:00,87babf082d97,csv-ledger-v1
2026-08-17T16:22:48+00:00,1786983768,34,1,16,229,8,3,0,0,2026-08-17T19:22:48+03:00,2026-08-17T12:22:48-04:00,123794ffe313,csv-ledger-v1
2026-08-17T17:22:54+00:00,1786987374,34,1,17,229,8,3,0,0,2026-08-17T20:22:54+03:00,2026-08-17T13:22:54-04:00,c9d6a0d30f6e,csv-ledger-v1
2026-08-17T18:33:28+00:00,1786991608,34,1,18,229,8,3,0,0,2026-08-17T21:33:28+03:00,2026-08-17T14:33:28-04:00,67b6b5f3c5f3,csv-ledger-v1
