ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2025-12-07T01:37:54+00:00,1765071474,49,7,1,341,12,4,0,0,2025-12-07T03:37:54+02:00,2025-12-06T20:37:54-05:00,366e78252c6f,csv-ledger-v1
2025-12-07T03:24:47+00:00,1765077887,49,7,3,341,12,4,0,0,2025-12-07T05:24:47+02:00,2025-12-06T22:24:47-05:00,df3cb1449c31,csv-ledger-v1
2025-12-07T04:30:53+00:00,1765081853,49,7,4,341,12,4,0,0,2025-12-07T06:30:53+02:00,2025-12-06T23:30:53-05:00,972290a03bab,csv-ledger-v1
2025-12-07T05:16:12+00:00,1765084572,49,7,5,341,12,4,0,0,2025-12-07T07:16:12+02:00,2025-12-07T00:16:12-05:00,1da384c7f470,csv-ledger-v1
2025-12-07T06:24:58+00:00,1765088698,49,7,6,341,12,4,0,0,2025-12-07T08:24:58+02:00,2025-12-07T01:24:58-05:00,23464c2d9876,csv-ledger-v1
2025-12-07T07:16:09+00:00,1765091769,49,7,7,341,12,4,0,0,2025-12-07T09:16:09+02:00,2025-12-07T02:16:09-05:00,3ad75126c86c,csv-ledger-v1
2025-12-07T08:21:03+00:00,1765095663,49,7,8,341,12,4,0,0,2025-12-07T10:21:03+02:00,2025-12-07T03:21:03-05:00,9459f091334c,csv-ledger-v1
2025-12-07T09:16:52+00:00,1765099012,49,7,9,341,12,4,0,0,2025-12-07T11:16:52+02:00,2025-12-07T04:16:52-05:00,21e1c3679ad8,csv-ledger-v1
2025-12-07T10:16:20+00:00,1765102580,49,7,10,341,12,4,0,0,2025-12-07T12:16:20+02:00,2025-12-07T05:16:20-05:00,9c9c33f1a35b,csv-ledger-v1
2025-12-07T11:13:21+00:00,1765106001,49,7,11,341,12,4,0,0,2025-12-07T13:13:21+02:00,2025-12-07T06:13:21-05:00,12eb01b9e279,csv-ledger-v1
2025-12-07T12:32:48+00:00,1765110768,49,7,12,341,12,4,0,0,2025-12-07T14:32:48+02:00,2025-12-07T07:32:48-05:00,f64d0a28a3f7,csv-ledger-v1
2025-12-07T13:22:52+00:00,1765113772,49,7,13,341,12,4,0,0,2025-12-07T15:22:52+02:00,2025-12-07T08:22:52-05:00,b9cc4c95b657,csv-ledger-v1
2025-12-07T14:15:17+00:00,1765116917,49,7,14,341,12,4,0,0,2025-12-07T16:15:17+02:00,2025-12-07T09:15:17-05:00,b540960944f9,csv-ledger-v1
2025-12-07T15:15:14+00:00,1765120514,49,7,15,341,12,4,0,0,2025-12-07T17:15:14+02:00,2025-12-07T10:15:14-05:00,8d25c970e762,csv-ledger-v1
2025-12-07T16:19:36+00:00,1765124376,49,7,16,341,12,4,0,0,2025-12-07T18:19:36+02:00,2025-12-07T11:19:36-05:00,e48ae7619c0e,csv-ledger-v1
2025-12-07T17:13:51+00:00,1765127631,49,7,17,341,12,4,0,0,2025-12-07T19:13:51+02:00,2025-12-07T12:13:51-05:00,0d84aad12964,csv-ledger-v1
2025-12-07T18:23:32+00:00,1765131812,49,7,18,341,12,4,0,0,2025-12-07T20:23:32+02:00,2025-12-07T13:23:32-05:00,f8d720adf694,csv-ledger-v1
2025-12-07T19:13:14+00:00,1765134794,49,7,19,341,12,4,0,0,2025-12-07T21:13:14+02:00,2025-12-07T14:13:14-05:00,188e08beac89,csv-ledger-v1
