ts_utc,unix,iso_week,weekday,hour_utc,day_of_year,month,quarter,is_month_start,is_quarter_start,kyiv,new_york,checksum,format
2026-02-11T02:06:32+00:00,1770775592,7,3,2,42,2,1,0,0,2026-02-11T04:06:32+02:00,2026-02-10T21:06:32-05:00,4921a5553cba,csv-ledger-v1
2026-02-11T05:00:06+00:00,1770786006,7,3,5,42,2,1,0,0,2026-02-11T07:00:06+02:00,2026-02-11T00:00:06-05:00,2a4376d3b362,csv-ledger-v1
2026-02-11T06:12:23+00:00,1770790343,7,3,6,42,2,1,0,0,2026-02-11T08:12:23+02:00,2026-02-11T01:12:23-05:00,4734adf57912,csv-ledger-v1
2026-02-11T07:54:21+00:00,1770796461,7,3,7,42,2,1,0,0,2026-02-11T09:54:21+02:00,2026-02-11T02:54:21-05:00,45b23250c6fb,csv-ledger-v1
2026-02-11T08:44:41+00:00,1770799481,7,3,8,42,2,1,0,0,2026-02-11T10:44:41+02:00,2026-02-11T03:44:41-05:00,9e55008c93f8,csv-ledger-v1
2026-02-11T09:51:04+00:00,1770803464,7,3,9,42,2,1,0,0,2026-02-11T11:51:04+02:00,2026-02-11T04:51:04-05:00,9ace4953f312,csv-ledger-v1
2026-02-11T10:47:43+00:00,1770806863,7,3,10,42,2,1,0,0,2026-02-11T12:47:43+02:00,2026-02-11T05:47:43-05:00,00a64f5afcae,csv-ledger-v1
2026-02-11T11:42:16+00:00,1770810136,7,3,11,42,2,1,0,0,2026-02-11T13:42:16+02:00,2026-02-11T06:42:16-05:00,ee26932f86a6,csv-ledger-v1
2026-02-11T13:04:14+00:00,1770815054,7,3,13,42,2,1,0,0,2026-02-11T15:04:14+02:00,2026-02-11T08:04:14-05:00,5006af572a50,csv-ledger-v1
2026-02-11T14:50:35+00:00,1770821435,7,3,14,42,2,1,0,0,2026-02-11T16:50:35+02:00,2026-02-11T09:50:35-05:00,39d9bf17d7a7,csv-ledger-v1
2026-02-11T15:58:42+00:00,1770825522,7,3,15,42,2,1,0,0,2026-02-11T17:58:42+02:00,2026-02-11T10:58:42-05:00,529a45c270cd,csv-ledger-v1
2026-02-11T17:10:56+00:00,1770829856,7,3,17,42,2,1,0,0,2026-02-11T19:10:56+02:00,2026-02-11T12:10:56-05:00,e57d3e0080b4,csv-ledger-v1
2026-02-11T18:59:42+00:00,1770836382,7,3,18,42,2,1,0,0,2026-02-11T20:59:42+02:00,2026-02-11T13:59:42-05:00,32b3e95942e6,csv-ledger-v1
2026-02-11T19:56:49+00:00,1770839809,7,3,19,42,2,1,0,0,2026-02-11T21:56:49+02:00,2026-02-11T14:56:49-05:00,6d1e0f1dccb9,csv-ledger-v1
